Date,GOOGLE_holding
3/11/2019 9:41,30861
3/11/2019 10:41,30861
3/11/2019 11:41,30861
3/11/2019 12:41,30860
3/11/2019 13:41,30860
3/11/2019 14:41,30876
3/11/2019 15:41,30864
3/11/2019 16:41,30817
3/11/2019 17:41,30795
3/11/2019 18:41,30761
3/11/2019 19:41,30737
3/11/2019 20:41,30680
3/11/2019 21:41,30654
3/11/2019 22:41,30645
3/11/2019 23:41,30645
3/12/2019 0:41,30645
3/12/2019 1:41,30645
3/12/2019 2:41,30645
3/12/2019 3:41,30645
3/12/2019 4:41,30645
3/12/2019 5:41,30645
3/12/2019 6:41,30645
3/12/2019 7:41,30645
3/12/2019 8:41,30645
3/12/2019 9:41,30645
3/12/2019 10:41,30645
3/12/2019 11:41,30645
3/12/2019 12:41,30644
3/12/2019 13:41,30643
3/12/2019 14:41,30554
3/12/2019 15:41,30487
3/12/2019 16:41,30438
3/12/2019 17:41,30421
3/12/2019 18:41,30394
3/12/2019 19:41,30371
3/12/2019 20:41,30353
3/12/2019 21:41,30346
3/12/2019 22:41,30346
3/12/2019 23:41,30346
3/13/2019 0:41,30346
3/13/2019 1:41,30346
3/13/2019 2:41,30346
3/13/2019 3:41,30346
3/13/2019 4:41,30346
3/13/2019 5:41,30346
3/13/2019 6:41,30346
3/13/2019 7:41,30346
3/13/2019 8:41,30346
3/13/2019 9:41,30346
3/13/2019 10:41,30346
3/13/2019 11:41,30346
3/13/2019 13:05,30343
3/13/2019 13:41,30343
3/13/2019 14:41,30354
3/13/2019 15:41,30343
3/13/2019 16:41,30324
3/13/2019 17:41,30296
3/13/2019 18:41,30282
3/13/2019 19:41,30263
3/13/2019 20:41,30252
3/13/2019 21:41,30250
3/13/2019 22:41,30254
3/13/2019 23:41,30254
3/14/2019 0:41,30254
3/14/2019 1:41,30254
3/14/2019 2:41,30254
3/14/2019 3:41,30254
3/14/2019 4:41,30254
3/14/2019 5:41,30254
3/14/2019 6:41,30254
3/14/2019 7:41,30254
3/14/2019 8:41,30254
3/14/2019 9:41,30254
3/14/2019 10:41,30254
3/14/2019 11:41,30254
3/14/2019 13:06,30252
3/14/2019 13:41,30252
3/14/2019 14:41,30260
3/14/2019 15:41,30260
3/14/2019 16:41,30272
3/14/2019 17:41,30271
3/14/2019 18:41,30256
3/14/2019 19:41,30246
3/14/2019 20:41,30245
3/14/2019 21:41,30237
3/14/2019 22:41,30237
3/14/2019 23:41,30240
3/15/2019 0:41,30240
3/15/2019 1:41,30240
3/15/2019 2:41,30240
3/15/2019 3:41,30240
3/15/2019 4:41,30240
3/15/2019 5:41,30240
3/15/2019 6:41,30240
3/15/2019 7:41,30240
3/15/2019 8:41,30240
3/15/2019 9:41,30240
3/15/2019 10:41,30240
3/15/2019 11:41,30240
3/15/2019 12:41,30240
3/15/2019 13:41,30242
3/15/2019 14:41,30256
3/15/2019 15:41,30254
3/15/2019 16:41,30258
3/15/2019 17:41,30231
3/15/2019 18:41,30216
3/15/2019 19:41,30257
3/15/2019 20:41,30257
3/15/2019 21:41,30265
3/15/2019 22:41,30265
3/15/2019 23:41,30265
3/16/2019 0:41,30265
3/16/2019 1:41,30265
3/16/2019 2:41,30265
3/16/2019 3:41,30265
3/16/2019 4:41,30265
3/16/2019 5:41,30265
3/16/2019 6:41,30265
3/16/2019 7:41,30265
3/16/2019 8:41,30265
3/16/2019 9:41,30265
3/16/2019 10:41,30265
3/16/2019 11:41,30265
3/16/2019 12:41,30265
3/16/2019 13:41,30265
3/16/2019 14:41,30265
3/16/2019 15:41,30265
3/16/2019 16:41,30265
3/16/2019 17:41,30265
3/16/2019 18:41,30265
3/16/2019 19:41,30265
3/16/2019 20:41,30265
3/16/2019 21:41,30265
3/16/2019 22:41,30265
3/16/2019 23:41,30265
3/17/2019 0:41,30265
3/17/2019 1:41,30265
3/17/2019 2:41,30265
3/17/2019 3:41,30265
3/17/2019 4:41,30265
3/17/2019 5:41,30265
3/17/2019 6:41,30265
3/17/2019 7:41,30265
3/17/2019 8:41,30265
3/17/2019 9:41,30265
3/17/2019 10:41,30265
3/17/2019 11:41,30265
3/17/2019 12:41,30265
3/17/2019 13:41,30265
3/17/2019 14:41,30265
3/17/2019 15:41,30265
3/17/2019 16:41,30265
3/17/2019 17:41,30265
3/17/2019 18:41,30265
3/17/2019 19:41,30265
3/17/2019 20:41,30265
3/17/2019 21:41,30265
3/17/2019 22:41,30265
3/17/2019 23:41,30265
3/18/2019 0:41,30265
3/18/2019 1:41,30265
3/18/2019 2:41,30265
3/18/2019 3:41,30265
3/18/2019 4:41,30265
3/18/2019 5:41,30265
3/18/2019 6:41,30265
3/18/2019 7:41,30265
3/18/2019 8:41,30265
3/18/2019 9:41,30265
3/18/2019 10:41,30265
3/18/2019 11:41,30265
3/18/2019 12:41,30265
3/18/2019 13:41,30268
3/18/2019 14:41,30308
3/18/2019 15:41,30317
3/18/2019 16:41,30329
3/18/2019 17:41,30346
3/18/2019 18:41,30374
3/18/2019 19:41,30370
3/18/2019 20:41,30380
3/18/2019 21:41,30380
3/18/2019 22:41,30380
3/18/2019 23:41,30380
3/19/2019 0:41,30380
3/19/2019 1:41,30380
3/19/2019 2:41,30380
3/19/2019 3:41,30380
3/19/2019 4:41,30380
3/19/2019 5:41,30380
3/19/2019 6:41,30380
3/19/2019 7:41,30380
3/19/2019 8:41,30380
3/19/2019 9:41,30380
3/19/2019 10:41,30380
3/19/2019 11:41,30380
3/19/2019 12:41,30378
3/19/2019 13:41,30374
3/19/2019 14:41,30395
3/19/2019 15:41,30405
3/19/2019 16:41,30416
3/19/2019 17:41,30409
3/19/2019 18:41,30433
3/19/2019 19:41,30442
3/19/2019 20:41,30408
3/19/2019 21:42,30403
3/19/2019 22:41,30401
3/19/2019 23:41,30401
3/20/2019 0:41,30401
3/20/2019 1:41,30401
3/20/2019 2:41,30401
3/20/2019 3:41,30401
3/20/2019 4:41,30401
3/20/2019 5:41,30401
3/20/2019 6:42,30401
3/20/2019 7:41,30401
3/20/2019 8:41,30401
3/20/2019 9:41,30401
3/20/2019 10:41,30401
3/20/2019 11:41,30401
3/20/2019 13:06,30401
3/20/2019 13:41,30401
3/20/2019 14:41,30358
3/20/2019 15:42,30347
3/20/2019 16:41,30328
3/20/2019 17:41,30335
3/20/2019 18:41,30322
3/20/2019 19:41,30264
3/20/2019 20:41,30217
3/20/2019 21:41,30209
3/20/2019 22:41,30209
3/20/2019 23:41,30209
3/21/2019 0:41,30209
3/21/2019 1:41,30209
3/21/2019 2:41,30209
3/21/2019 3:41,30209
3/21/2019 4:41,30209
3/21/2019 5:41,30209
3/21/2019 6:41,30209
3/21/2019 7:41,30209
3/21/2019 8:41,30209
3/21/2019 9:41,30209
3/21/2019 10:41,30209
3/21/2019 11:41,30209
3/21/2019 13:06,30212
3/21/2019 13:41,30212
3/21/2019 14:41,30226
3/21/2019 15:41,30226
3/21/2019 16:41,30221
3/21/2019 17:41,30214
3/21/2019 18:41,30216
3/21/2019 19:41,30182
3/21/2019 20:41,30168
3/21/2019 21:41,30162
3/21/2019 22:41,30165
3/21/2019 23:41,30165
3/22/2019 0:41,30165
3/22/2019 1:41,30165
3/22/2019 2:41,30165
3/22/2019 3:41,30165
3/22/2019 4:41,30165
3/22/2019 5:41,30165
3/22/2019 6:41,30165
3/22/2019 7:41,30165
3/22/2019 8:42,30165
3/22/2019 9:41,30165
3/22/2019 10:41,30165
3/22/2019 11:41,30164
3/22/2019 12:41,30164
3/22/2019 13:41,30163
3/22/2019 14:41,30135
3/22/2019 15:41,30144
3/22/2019 16:41,30055
3/22/2019 17:41,30076
3/22/2019 18:41,30090
3/22/2019 19:41,30112
3/22/2019 20:41,30124
3/22/2019 21:41,30128
3/22/2019 22:41,30129
3/22/2019 23:41,30129
3/23/2019 0:41,30129
3/23/2019 1:41,30129
3/23/2019 2:41,30129
3/23/2019 3:41,30129
3/23/2019 4:41,30129
3/23/2019 5:41,30129
3/23/2019 6:41,30129
3/23/2019 7:41,30129
3/23/2019 8:41,30129
3/23/2019 9:41,30129
3/23/2019 10:41,30129
3/23/2019 11:41,30129
3/23/2019 12:41,30129
3/23/2019 13:41,30129
3/23/2019 14:41,30129
3/23/2019 15:41,30129
3/23/2019 16:41,30129
3/23/2019 17:41,30129
3/23/2019 18:41,30129
3/23/2019 19:41,30129
3/23/2019 20:41,30129
3/23/2019 21:41,30129
3/23/2019 22:41,30129
3/23/2019 23:41,30129
3/24/2019 0:41,30129
3/24/2019 1:41,30129
3/24/2019 2:41,30129
3/24/2019 3:41,30129
3/24/2019 4:41,30129
3/24/2019 5:41,30129
3/24/2019 6:41,30129
3/24/2019 7:41,30129
3/24/2019 8:41,30129
3/24/2019 9:41,30129
3/24/2019 10:41,30129
3/24/2019 11:41,30129
3/24/2019 12:41,30129
3/24/2019 13:41,30129
3/24/2019 14:41,30129
3/24/2019 15:41,30129
3/24/2019 16:41,30129
3/24/2019 17:41,30129
3/24/2019 18:41,30129
3/24/2019 19:41,30129
3/24/2019 20:41,30129
3/24/2019 21:41,30129
3/24/2019 22:41,30129
3/24/2019 23:41,30129
3/25/2019 0:41,30129
3/25/2019 1:41,30129
3/25/2019 2:41,30129
3/25/2019 3:41,30129
3/25/2019 4:41,30129
3/25/2019 5:41,30129
3/25/2019 6:41,30129
3/25/2019 7:41,30129
3/25/2019 8:41,30129
3/25/2019 9:41,30129
3/25/2019 10:41,30129
3/25/2019 11:42,30129
3/25/2019 13:05,30128
3/25/2019 13:41,30128
3/25/2019 14:41,30082
3/25/2019 15:41,30084
3/25/2019 16:41,30124
3/25/2019 17:41,30135
3/25/2019 18:41,30130
3/25/2019 19:41,30142
3/25/2019 20:41,30170
3/25/2019 21:41,30185
3/25/2019 22:42,30186
3/25/2019 23:41,30186
3/26/2019 0:41,30186
3/26/2019 1:41,30186
3/26/2019 2:41,30186
3/26/2019 3:41,30186
3/26/2019 4:41,30186
3/26/2019 5:41,30186
3/26/2019 6:41,30186
3/26/2019 7:41,30186
3/26/2019 8:41,30186
3/26/2019 9:41,30186
3/26/2019 10:41,30186
3/26/2019 11:41,30186
3/26/2019 12:41,30184
3/26/2019 13:41,30182
3/26/2019 14:41,30242
3/26/2019 15:41,30299
3/26/2019 16:41,30334
3/26/2019 17:41,30345
3/26/2019 18:41,30360
3/26/2019 19:41,30362
3/26/2019 20:41,30387
3/26/2019 21:41,30392
3/26/2019 22:41,30397
3/26/2019 23:41,30397
3/27/2019 0:41,30397
3/27/2019 1:41,30397
3/27/2019 2:41,30397
3/27/2019 3:41,30397
3/27/2019 4:41,30397
3/27/2019 5:41,30397
3/27/2019 6:41,30397
3/27/2019 7:41,30397
3/27/2019 8:41,30397
3/27/2019 9:41,30397
3/27/2019 10:41,30397
3/27/2019 11:41,30397
3/27/2019 13:06,30395
3/27/2019 13:41,30395
3/27/2019 14:41,30416
3/27/2019 15:41,30447
3/27/2019 16:41,30417
3/27/2019 17:42,30462
3/27/2019 18:41,30495
3/27/2019 19:41,30501
3/27/2019 20:41,30509
3/27/2019 21:41,30514
3/27/2019 22:42,30515
3/27/2019 23:41,30515
3/28/2019 0:41,30515
3/28/2019 1:41,30515
3/28/2019 2:42,30515
3/28/2019 3:41,30515
3/28/2019 4:41,30515
3/28/2019 5:41,30515
3/28/2019 6:41,30515
3/28/2019 7:41,30515
3/28/2019 8:41,30515
3/28/2019 9:41,30515
3/28/2019 10:41,30515
3/28/2019 11:41,30514
3/28/2019 13:06,30512
3/28/2019 13:41,30512
3/28/2019 14:41,30511
3/28/2019 15:41,30544
3/28/2019 16:41,30540
3/28/2019 17:41,30559
3/28/2019 18:41,30560
3/28/2019 19:41,30570
3/28/2019 20:41,30567
3/28/2019 21:41,30571
3/28/2019 22:41,30576
3/28/2019 23:41,30576
3/29/2019 0:41,30576
3/29/2019 1:42,30576
3/29/2019 2:41,30576
3/29/2019 3:41,30576
3/29/2019 4:41,30576
3/29/2019 5:41,30576
3/29/2019 6:41,30576
3/29/2019 7:41,30576
3/29/2019 8:41,30576
3/29/2019 9:41,30576
3/29/2019 10:41,30576
3/29/2019 11:41,30576
3/29/2019 13:06,30573
3/29/2019 13:41,30573
3/29/2019 14:41,30611
3/29/2019 15:41,30654
3/29/2019 16:41,30659
3/29/2019 17:41,30680
3/29/2019 18:42,30685
3/29/2019 19:41,30697
3/29/2019 20:41,30704
3/29/2019 21:41,30704
3/29/2019 22:41,30706
3/29/2019 23:42,30706
3/30/2019 0:41,30706
3/30/2019 1:41,30706
3/30/2019 2:42,30706
3/30/2019 3:41,30706
3/30/2019 4:42,30706
3/30/2019 5:41,30706
3/30/2019 6:41,30706
3/30/2019 7:41,30706
3/30/2019 8:42,30706
3/30/2019 9:41,30706
3/30/2019 10:41,30706
3/30/2019 11:41,30706
3/30/2019 12:42,30706
3/30/2019 13:41,30706
3/30/2019 14:41,30706
3/30/2019 15:41,30706
3/30/2019 16:41,30706
3/30/2019 17:41,30706
3/30/2019 18:41,30706
3/30/2019 19:41,30706
3/30/2019 20:41,30706
3/30/2019 21:41,30706
3/30/2019 22:41,30706
3/30/2019 23:41,30706
3/31/2019 0:41,30706
3/31/2019 1:41,30706
3/31/2019 2:41,30706
3/31/2019 3:41,30706
3/31/2019 4:41,30706
3/31/2019 5:41,30706
3/31/2019 6:41,30706
3/31/2019 7:41,30706
3/31/2019 8:41,30706
3/31/2019 9:41,30706
3/31/2019 10:41,30706
3/31/2019 11:41,30706
3/31/2019 12:41,30706
3/31/2019 13:41,30706
3/31/2019 14:41,30706
3/31/2019 15:41,30706
3/31/2019 16:41,30706
3/31/2019 17:42,30706
3/31/2019 18:41,30706
3/31/2019 19:41,30706
3/31/2019 20:41,30706
3/31/2019 21:41,30706
3/31/2019 22:41,30706
3/31/2019 23:41,30706
4/1/2019 0:41,30706
4/1/2019 1:41,30706
4/1/2019 2:41,30706
4/1/2019 3:42,30706
4/1/2019 4:41,30706
4/1/2019 5:41,30705
4/1/2019 6:41,30705
4/1/2019 7:41,30705
4/1/2019 8:41,30705
4/1/2019 9:41,30705
4/1/2019 10:41,30705
4/1/2019 11:41,30705
4/1/2019 13:41,30697
4/1/2019 14:41,30706
4/1/2019 15:42,30699
4/1/2019 16:42,30680
4/1/2019 17:41,30662
4/1/2019 18:41,30654
4/1/2019 19:42,30627
4/1/2019 20:41,30601
4/1/2019 21:41,30604
4/1/2019 22:41,30603
4/1/2019 23:41,30603
4/2/2019 0:42,30603
4/2/2019 1:41,30603
4/2/2019 2:41,30603
4/2/2019 3:42,30603
4/2/2019 4:41,30603
4/2/2019 5:41,30603
4/2/2019 6:41,30603
4/2/2019 7:41,30603
4/2/2019 8:41,30603
4/2/2019 9:41,30603
4/2/2019 10:41,30603
4/2/2019 11:41,30603
4/2/2019 13:06,30602
4/2/2019 13:41,30602
4/2/2019 14:41,30575
4/2/2019 15:42,30586
4/2/2019 16:41,30580
4/2/2019 17:42,30564
4/2/2019 18:41,30552
4/2/2019 19:41,30528
4/2/2019 20:42,30506
4/2/2019 21:41,30502
4/2/2019 22:41,30502
4/2/2019 23:41,30502
4/3/2019 0:42,30502
4/3/2019 1:41,30502
4/3/2019 2:41,30502
4/3/2019 3:41,30502
4/3/2019 4:41,30502
4/3/2019 5:41,30502
4/3/2019 6:41,30502
4/3/2019 7:41,30502
4/3/2019 8:41,30502
4/3/2019 9:42,30502
4/3/2019 10:41,30502
4/3/2019 11:41,30502
4/3/2019 13:06,30495
4/3/2019 13:41,30495
4/3/2019 14:42,30496
4/3/2019 15:42,30483
4/3/2019 16:41,30429
4/3/2019 17:41,30405
4/3/2019 18:41,30379
4/3/2019 19:41,30402
4/3/2019 20:41,30398
4/3/2019 21:41,30399
4/3/2019 22:41,30399
4/3/2019 23:42,30399
4/4/2019 0:41,30399
4/4/2019 1:41,30399
4/4/2019 2:41,30399
4/4/2019 3:41,30399
4/4/2019 4:41,30399
4/4/2019 5:41,30399
4/4/2019 6:41,30399
4/4/2019 7:41,30399
4/4/2019 8:41,30399
4/4/2019 9:41,30399
4/4/2019 10:41,30399
4/4/2019 11:41,30399
4/4/2019 12:41,30396
4/4/2019 13:41,30401
4/4/2019 14:42,30373
4/4/2019 15:41,30344
4/4/2019 16:42,30330
4/4/2019 17:41,30321
4/4/2019 18:41,30301
4/4/2019 19:41,30279
4/4/2019 20:41,30273
4/4/2019 21:41,30271
4/4/2019 22:42,30269
4/4/2019 23:41,30269
4/5/2019 0:41,30269
4/5/2019 1:41,30269
4/5/2019 2:41,30269
4/5/2019 3:42,30269
4/5/2019 4:41,30269
4/5/2019 5:41,30269
4/5/2019 6:41,30269
4/5/2019 7:41,30269
4/5/2019 8:42,30269
4/5/2019 9:41,30269
4/5/2019 10:42,30269
4/5/2019 11:41,30269
4/5/2019 13:06,30262
4/5/2019 13:41,30262
4/5/2019 14:41,30289
4/5/2019 15:42,30306
4/5/2019 16:41,30311
4/5/2019 17:41,30352
4/5/2019 18:41,30377
4/5/2019 19:41,30396
4/5/2019 20:41,30422
4/5/2019 21:41,30421
4/5/2019 22:41,30436
4/5/2019 23:41,30436
4/6/2019 0:41,30436
4/6/2019 1:42,30436
4/6/2019 2:41,30436
4/6/2019 3:41,30436
4/6/2019 4:42,30436
4/6/2019 5:41,30436
4/6/2019 6:41,30436
4/6/2019 7:41,30436
4/6/2019 8:42,30436
4/6/2019 9:41,30436
4/6/2019 10:41,30436
4/6/2019 11:41,30436
4/6/2019 12:41,30436
4/6/2019 13:41,30436
4/6/2019 14:41,30436
4/6/2019 15:42,30436
4/6/2019 16:41,30436
4/6/2019 17:41,30436
4/6/2019 18:41,30436
4/6/2019 19:41,30436
4/6/2019 20:41,30436
4/6/2019 21:42,30436
4/6/2019 22:41,30436
4/6/2019 23:41,30436
4/7/2019 0:41,30436
4/7/2019 1:41,30436
4/7/2019 2:41,30436
4/7/2019 3:42,30436
4/7/2019 4:41,30436
4/7/2019 5:41,30436
4/7/2019 6:41,30436
4/7/2019 7:42,30436
4/7/2019 8:41,30436
4/7/2019 9:42,30436
4/7/2019 10:41,30436
4/7/2019 11:42,30436
4/7/2019 12:41,30436
4/7/2019 13:42,30436
4/7/2019 14:41,30436
4/7/2019 15:41,30436
4/7/2019 16:42,30436
4/7/2019 17:41,30436
4/7/2019 18:41,30436
4/7/2019 19:41,30436
4/7/2019 20:42,30436
4/7/2019 21:41,30436
4/7/2019 22:41,30436
4/7/2019 23:41,30436
4/8/2019 0:42,30436
4/8/2019 1:41,30436
4/8/2019 2:41,30436
4/8/2019 3:41,30436
4/8/2019 4:41,30436
4/8/2019 5:42,30436
4/8/2019 6:41,30436
4/8/2019 7:41,30436
4/8/2019 8:41,30436
4/8/2019 9:41,30436
4/8/2019 10:41,30436
4/8/2019 11:42,30436
4/8/2019 12:41,30434
4/8/2019 13:42,30440
4/8/2019 14:41,30426
4/8/2019 15:41,30432
4/8/2019 16:42,30427
4/8/2019 17:41,30427
4/8/2019 18:41,30440
4/8/2019 19:41,30453
4/8/2019 20:41,30451
4/8/2019 21:41,30459
4/8/2019 22:41,30461
4/8/2019 23:41,30461
4/9/2019 0:42,30461
4/9/2019 1:41,30461
4/9/2019 2:41,30461
4/9/2019 3:41,30461
4/9/2019 4:41,30461
4/9/2019 5:41,30461
4/9/2019 6:41,30461
4/9/2019 7:41,30461
4/9/2019 8:41,30461
4/9/2019 9:42,30461
4/9/2019 10:41,30461
4/9/2019 11:41,30461
4/9/2019 13:07,30464
4/9/2019 13:41,30464
4/9/2019 14:41,30462
4/9/2019 15:42,30484
4/9/2019 16:41,30499
4/9/2019 17:41,30508
4/9/2019 18:41,30521
4/9/2019 19:41,30519
4/9/2019 20:41,30528
4/9/2019 21:41,30535
4/9/2019 22:41,30537
4/9/2019 23:42,30537
4/10/2019 0:41,30537
4/10/2019 1:41,30537
4/10/2019 2:41,30537
4/10/2019 3:42,30537
4/10/2019 4:42,30537
4/10/2019 5:41,30537
4/10/2019 6:41,30537
4/10/2019 7:41,30537
4/10/2019 8:42,30537
4/10/2019 9:41,30537
4/10/2019 10:41,30537
4/10/2019 11:41,30537
4/10/2019 12:42,30535
4/10/2019 13:42,30536
4/10/2019 14:41,30527
4/10/2019 15:41,30527
4/10/2019 16:41,30534
4/10/2019 17:41,30531
4/10/2019 18:42,30542
4/10/2019 19:41,30549
4/10/2019 20:41,30543
4/10/2019 21:41,30541
4/10/2019 22:41,30544
4/10/2019 23:42,30544
4/11/2019 0:41,30544
4/11/2019 1:41,30544
4/11/2019 2:41,30544
4/11/2019 3:41,30544
4/11/2019 4:41,30544
4/11/2019 5:41,30544
4/11/2019 6:41,30544
4/11/2019 18:42,30503
4/11/2019 19:42,30501
4/11/2019 20:41,30501
4/11/2019 21:41,30506
4/11/2019 22:41,30506
4/11/2019 23:41,30506
4/12/2019 0:41,30506
4/12/2019 1:41,30506
4/12/2019 2:42,30506
4/12/2019 3:41,30506
4/12/2019 4:41,30506
4/12/2019 5:41,30506
4/12/2019 6:41,30506
4/12/2019 7:41,30506
4/12/2019 8:41,30506
4/12/2019 9:42,30506
4/12/2019 10:41,30506
4/12/2019 11:41,30506
4/12/2019 13:05,30498
4/12/2019 13:41,30498
4/12/2019 14:41,30465
4/12/2019 15:42,30435
4/12/2019 16:41,30397
4/12/2019 17:41,30379
4/12/2019 18:41,30363
4/12/2019 19:41,30326
4/12/2019 20:41,30302
4/12/2019 21:41,30293
4/12/2019 22:42,30289
4/12/2019 23:41,30289
4/13/2019 0:41,30289
4/13/2019 1:41,30289
4/13/2019 2:41,30289
4/13/2019 3:42,30289
4/13/2019 4:41,30289
4/13/2019 5:41,30289
4/13/2019 6:41,30289
4/13/2019 7:41,30289
4/13/2019 8:41,30289
4/13/2019 9:42,30289
4/13/2019 10:41,30289
4/13/2019 11:41,30289
4/13/2019 12:41,30289
4/13/2019 13:41,30289
4/13/2019 14:42,30289
4/13/2019 15:41,30289
4/13/2019 16:41,30289
4/13/2019 17:41,30289
4/13/2019 18:41,30289
4/13/2019 19:41,30289
4/13/2019 20:41,30289
4/13/2019 21:42,30289
4/13/2019 22:41,30289
4/13/2019 23:41,30289
4/14/2019 0:41,30289
4/14/2019 1:42,30289
4/14/2019 2:41,30289
4/14/2019 3:41,30289
4/14/2019 4:42,30289
4/14/2019 5:41,30289
4/14/2019 6:41,30289
4/14/2019 7:42,30289
4/14/2019 8:41,30289
4/14/2019 9:41,30289
4/14/2019 10:41,30289
4/14/2019 11:41,30289
4/14/2019 12:41,30289
4/14/2019 13:41,30289
4/14/2019 14:42,30289
4/14/2019 15:42,30289
4/14/2019 16:41,30289
4/14/2019 17:41,30289
4/14/2019 18:41,30289
4/14/2019 19:41,30289
4/14/2019 20:42,30289
4/14/2019 21:42,30289
4/14/2019 22:41,30289
4/14/2019 23:41,30289
4/15/2019 0:41,30289
4/15/2019 1:41,30289
4/15/2019 2:41,30289
4/15/2019 3:42,30289
4/15/2019 4:41,30289
4/15/2019 5:41,30289
4/15/2019 6:41,30289
4/15/2019 7:41,30289
4/15/2019 8:42,30289
4/15/2019 9:41,30289
4/15/2019 10:41,30289
4/15/2019 11:41,30289
4/15/2019 13:07,30290
4/15/2019 13:41,30290
4/15/2019 14:41,30285
4/15/2019 15:42,30249
4/15/2019 16:41,30258
4/15/2019 17:42,30254
4/15/2019 18:42,30253
4/15/2019 19:42,30256
4/15/2019 20:41,30239
4/15/2019 21:41,30242
4/15/2019 22:41,30245
4/15/2019 23:42,30245
4/16/2019 0:41,30245
4/16/2019 1:41,30245
4/16/2019 2:41,30245
4/16/2019 3:42,30245
4/16/2019 4:41,30245
4/16/2019 5:41,30245
4/16/2019 6:41,30245
4/16/2019 7:41,30245
4/16/2019 8:42,30245
4/16/2019 9:41,30245
4/16/2019 10:42,30245
4/16/2019 11:41,30245
4/16/2019 13:06,30226
4/16/2019 13:41,30226
4/16/2019 14:42,30231
4/16/2019 15:41,30256
4/16/2019 16:41,30260
4/16/2019 17:41,30250
4/16/2019 18:42,30229
4/16/2019 19:41,30217
4/16/2019 20:41,30203
4/16/2019 21:41,30199
4/16/2019 22:41,30203
4/16/2019 23:41,30203
4/17/2019 0:41,30203
4/17/2019 1:41,30203
4/17/2019 2:42,30203
4/17/2019 3:41,30203
4/17/2019 4:41,30203
4/17/2019 5:41,30203
4/17/2019 6:42,30203
4/17/2019 7:41,30203
4/17/2019 8:41,30203
4/17/2019 9:42,30203
4/17/2019 10:41,30203
4/17/2019 11:41,30203
4/17/2019 13:07,30195
4/17/2019 13:41,30195
4/17/2019 14:41,30205
4/17/2019 15:42,30201
4/17/2019 16:41,30182
4/17/2019 17:42,30201
4/17/2019 18:41,30199
4/17/2019 19:41,30197
4/17/2019 20:41,30200
4/17/2019 21:41,30201
4/17/2019 22:41,30198
4/17/2019 23:42,30198
4/18/2019 0:41,30198
4/18/2019 1:41,30198
4/18/2019 2:41,30198
4/18/2019 3:42,30198
4/18/2019 4:41,30198
4/18/2019 5:42,30198
4/18/2019 6:41,30198
4/18/2019 7:41,30198
4/18/2019 8:42,30198
4/18/2019 9:41,30198
4/18/2019 10:41,30198
4/18/2019 11:42,30198
4/18/2019 13:07,30198
4/18/2019 13:41,30198
4/18/2019 14:42,30190
4/18/2019 15:41,30195
4/18/2019 16:41,30200
4/18/2019 17:42,30211
4/18/2019 18:41,30226
4/18/2019 19:41,30223
4/18/2019 20:41,30234
4/18/2019 21:41,30226
4/18/2019 22:41,30230
4/18/2019 23:42,30230
4/19/2019 0:42,30230
4/19/2019 2:41,30230
4/19/2019 3:42,30230
4/19/2019 4:41,30230
4/19/2019 5:41,30230
4/19/2019 6:41,30230
4/19/2019 7:42,30230
4/19/2019 8:42,30230
4/19/2019 9:41,30230
4/19/2019 10:42,30230
4/19/2019 11:41,30230
4/19/2019 12:41,30230
4/19/2019 13:42,30230
4/19/2019 14:42,30230
4/19/2019 15:41,30230
4/19/2019 16:41,30230
4/19/2019 17:42,30230
4/19/2019 18:41,30230
4/19/2019 19:41,30230
4/19/2019 20:41,30230
4/19/2019 21:41,30230
4/19/2019 22:41,30230
4/19/2019 23:41,30230
4/20/2019 0:42,30230
4/20/2019 1:41,30230
4/20/2019 2:41,30230
4/20/2019 3:41,30230
4/20/2019 4:42,30230
4/20/2019 5:41,30230
4/20/2019 6:41,30230
4/20/2019 7:42,30230
4/20/2019 8:41,30230
4/20/2019 9:42,30230
4/20/2019 10:41,30230
4/20/2019 11:41,30230
4/20/2019 12:42,30230
4/20/2019 13:42,30230
4/20/2019 14:41,30230
4/20/2019 15:41,30230
4/20/2019 16:42,30230
4/20/2019 17:42,30230
4/20/2019 18:41,30230
4/20/2019 19:41,30230
4/20/2019 20:41,30230
4/20/2019 21:41,30230
4/20/2019 22:41,30230
4/20/2019 23:42,30230
4/21/2019 0:41,30230
4/21/2019 1:41,30230
4/21/2019 2:41,30230
4/21/2019 3:41,30230
4/21/2019 4:42,30230
4/21/2019 5:41,30230
4/21/2019 6:41,30230
4/21/2019 7:42,30230
4/21/2019 8:41,30230
4/21/2019 9:41,30230
4/21/2019 10:41,30230
4/21/2019 11:41,30230
4/21/2019 12:41,30230
4/21/2019 13:41,30230
4/21/2019 14:42,30230
4/21/2019 15:41,30230
4/21/2019 16:41,30230
4/21/2019 17:41,30230
4/21/2019 18:41,30230
4/21/2019 19:42,30230
4/21/2019 20:41,30230
4/21/2019 21:41,30230
4/21/2019 22:41,30230
4/21/2019 23:41,30230
4/22/2019 0:41,30230
4/22/2019 1:41,30230
4/22/2019 2:42,30230
4/22/2019 3:41,30230
4/22/2019 4:41,30230
4/22/2019 5:41,30230
4/22/2019 6:41,30230
4/22/2019 7:41,30230
4/22/2019 8:41,30230
4/22/2019 9:41,30230
4/22/2019 10:42,30230
4/22/2019 11:42,30230
4/22/2019 13:07,30235
