Date,Amazon_holding
3/10/2019 3:46,121261
3/10/2019 4:45,121261
3/10/2019 5:46,121261
3/10/2019 6:46,121261
3/10/2019 7:45,121261
3/10/2019 8:45,121261
3/10/2019 9:45,121261
3/10/2019 10:45,121261
3/10/2019 11:45,121261
3/10/2019 12:45,121261
3/10/2019 13:45,121261
3/10/2019 14:45,121261
3/10/2019 15:46,121261
3/10/2019 16:46,121261
3/10/2019 17:46,121261
3/10/2019 18:46,121261
3/10/2019 19:46,121261
3/10/2019 20:46,121261
3/10/2019 21:45,121261
3/10/2019 22:45,121261
3/10/2019 23:46,121261
3/11/2019 0:46,121261
3/11/2019 1:46,121261
3/11/2019 2:46,121261
3/11/2019 3:46,121261
3/11/2019 4:46,121261
3/11/2019 5:46,121261
3/11/2019 6:45,121261
3/11/2019 7:46,121261
3/11/2019 8:45,121261
3/11/2019 9:46,121261
3/11/2019 10:46,121261
3/11/2019 11:45,121261
3/11/2019 12:46,121257
3/11/2019 13:46,121265
3/11/2019 14:46,121383
3/11/2019 15:46,121332
3/11/2019 16:46,121212
3/11/2019 17:46,121027
3/11/2019 18:46,120890
3/11/2019 19:46,120817
3/11/2019 20:46,120611
3/11/2019 21:46,120539
3/11/2019 22:46,120510
3/11/2019 23:46,120510
3/12/2019 0:46,120510
3/12/2019 1:46,120510
3/12/2019 2:46,120510
3/12/2019 3:46,120510
3/12/2019 4:46,120510
3/12/2019 5:46,120510
3/12/2019 6:46,120510
3/12/2019 7:45,120510
3/12/2019 8:46,120510
3/12/2019 9:45,120510
3/12/2019 10:46,120510
3/12/2019 11:45,120510
3/12/2019 12:46,120505
3/12/2019 13:46,120507
3/12/2019 14:46,120303
3/12/2019 15:46,120159
3/12/2019 16:46,120111
3/12/2019 17:46,120015
3/12/2019 18:46,119946
3/12/2019 19:45,119858
3/12/2019 20:46,119766
3/12/2019 21:46,119735
3/12/2019 22:46,119738
3/12/2019 23:46,119738
3/13/2019 0:46,119738
3/13/2019 1:46,119738
3/13/2019 2:46,119738
3/13/2019 3:46,119738
3/13/2019 4:46,119738
3/13/2019 5:46,119738
3/13/2019 6:46,119738
3/13/2019 7:46,119738
3/13/2019 8:46,119738
3/13/2019 9:46,119738
3/13/2019 10:45,119738
3/13/2019 11:45,119738
3/13/2019 13:10,119720
3/13/2019 13:46,119720
3/13/2019 14:46,119578
3/13/2019 15:46,119479
3/13/2019 16:46,119285
3/13/2019 17:46,119170
3/13/2019 18:45,119017
3/13/2019 19:46,118733
3/13/2019 20:46,118602
3/13/2019 21:46,118575
3/13/2019 22:45,118564
3/13/2019 23:46,118564
3/14/2019 0:45,118564
3/14/2019 1:46,118564
3/14/2019 2:46,118564
3/14/2019 3:45,118564
3/14/2019 4:46,118564
3/14/2019 5:45,118564
3/14/2019 6:46,118564
3/14/2019 7:46,118564
3/14/2019 8:45,118564
3/14/2019 9:45,118564
3/14/2019 10:46,118564
3/14/2019 11:46,118564
3/14/2019 13:10,118557
3/14/2019 13:46,118557
3/14/2019 14:46,118323
3/14/2019 15:46,118323
3/14/2019 16:46,118227
3/14/2019 17:46,118194
3/14/2019 18:46,118122
3/14/2019 19:46,118082
3/14/2019 20:46,118019
3/14/2019 21:46,118009
3/14/2019 22:46,118009
3/14/2019 23:46,118001
3/15/2019 0:46,118001
3/15/2019 1:46,118001
3/15/2019 2:46,118001
3/15/2019 3:46,118001
3/15/2019 4:46,118001
3/15/2019 5:46,118001
3/15/2019 6:45,118001
3/15/2019 7:46,118001
3/15/2019 8:46,118001
3/15/2019 9:46,118001
3/15/2019 10:46,118001
3/15/2019 11:46,118001
3/15/2019 12:46,117994
3/15/2019 13:46,117952
3/15/2019 14:46,117814
3/15/2019 15:46,117710
3/15/2019 16:46,117612
3/15/2019 17:46,117394
3/15/2019 18:46,117237
3/15/2019 19:46,117151
3/15/2019 20:46,117151
3/15/2019 21:46,116986
3/15/2019 22:46,116974
3/15/2019 23:46,116974
3/16/2019 0:46,116974
3/16/2019 1:46,116974
3/16/2019 2:46,116974
3/16/2019 3:46,116974
3/16/2019 4:46,116974
3/16/2019 5:46,116974
3/16/2019 6:46,116974
3/16/2019 7:46,116974
3/16/2019 8:46,116974
3/16/2019 9:46,116974
3/16/2019 10:46,116974
3/16/2019 11:46,116974
3/16/2019 12:46,116974
3/16/2019 13:46,116974
3/16/2019 14:46,116974
3/16/2019 15:46,116974
3/16/2019 16:46,116974
3/16/2019 17:46,116974
3/16/2019 18:46,116974
3/16/2019 19:46,116974
3/16/2019 20:46,116974
3/16/2019 21:46,116974
3/16/2019 22:46,116974
3/16/2019 23:46,116974
3/17/2019 0:46,116974
3/17/2019 1:46,116974
3/17/2019 2:46,116974
3/17/2019 3:46,116974
3/17/2019 4:46,116974
3/17/2019 5:46,116974
3/17/2019 6:46,116974
3/17/2019 7:46,116974
3/17/2019 8:45,116974
3/17/2019 9:46,116974
3/17/2019 10:45,116974
3/17/2019 11:46,116974
3/17/2019 12:45,116974
3/17/2019 13:45,116974
3/17/2019 14:46,116974
3/17/2019 15:45,116974
3/17/2019 16:45,116974
3/17/2019 17:45,116974
3/17/2019 18:46,116974
3/17/2019 19:46,116974
3/17/2019 20:45,116974
3/17/2019 21:45,116974
3/17/2019 22:45,116974
3/17/2019 23:46,116974
3/18/2019 0:46,116974
3/18/2019 1:45,116974
3/18/2019 2:46,116974
3/18/2019 3:46,116974
3/18/2019 4:46,116974
3/18/2019 5:45,116974
3/18/2019 6:46,116974
3/18/2019 7:46,116974
3/18/2019 8:46,116974
3/18/2019 9:46,116974
3/18/2019 10:46,116974
3/18/2019 11:45,116974
3/18/2019 12:46,116969
3/18/2019 13:46,116973
3/18/2019 14:46,116975
3/18/2019 15:46,116920
3/18/2019 16:46,116722
3/18/2019 17:46,116669
3/18/2019 18:46,116590
3/18/2019 19:46,116419
3/18/2019 20:46,116337
3/18/2019 21:46,116308
3/18/2019 22:46,116306
3/18/2019 23:46,116306
3/19/2019 0:46,116306
3/19/2019 1:46,116306
3/19/2019 2:46,116306
3/19/2019 3:46,116306
3/19/2019 4:46,116306
3/19/2019 5:46,116306
3/19/2019 6:46,116306
3/19/2019 7:46,116306
3/19/2019 8:46,116306
3/19/2019 9:46,116306
3/19/2019 10:46,116306
3/19/2019 11:46,116306
3/19/2019 12:46,116294
3/19/2019 13:46,116283
3/19/2019 14:46,116333
3/19/2019 15:46,116352
3/19/2019 16:46,116320
3/19/2019 17:46,116270
3/19/2019 18:46,116254
3/19/2019 19:46,116206
3/19/2019 20:46,115973
3/19/2019 21:46,115972
3/19/2019 22:46,115970
3/19/2019 23:46,115970
3/20/2019 0:46,115970
3/20/2019 1:46,115970
3/20/2019 2:46,115970
3/20/2019 3:46,115970
3/20/2019 4:46,115970
3/20/2019 5:46,115970
3/20/2019 6:46,115970
3/20/2019 7:46,115970
3/20/2019 8:46,115970
3/20/2019 9:46,115970
3/20/2019 10:46,115970
3/20/2019 11:46,115970
3/20/2019 13:10,115964
3/20/2019 13:46,115964
3/20/2019 14:46,116049
3/20/2019 15:46,116012
3/20/2019 16:46,115941
3/20/2019 17:46,115929
3/20/2019 18:46,115903
3/20/2019 19:46,115713
3/20/2019 20:46,115643
3/20/2019 21:46,115643
3/20/2019 22:46,115634
3/20/2019 23:46,115634
3/21/2019 0:46,115634
3/21/2019 1:46,115634
3/21/2019 2:46,115634
3/21/2019 3:46,115634
3/21/2019 4:46,115634
3/21/2019 5:46,115634
3/21/2019 6:46,115634
3/21/2019 7:46,115634
3/21/2019 8:45,115634
3/21/2019 9:46,115634
3/21/2019 10:46,115634
3/21/2019 11:46,115634
3/21/2019 13:11,115631
3/21/2019 13:46,115631
3/21/2019 14:46,115594
3/21/2019 15:46,115562
3/21/2019 16:45,115590
3/21/2019 17:46,115594
3/21/2019 18:46,115531
3/21/2019 19:46,115490
3/21/2019 20:45,115415
3/21/2019 21:45,115401
3/21/2019 22:45,115399
3/21/2019 23:45,115399
3/22/2019 0:45,115399
3/22/2019 1:45,115399
3/22/2019 2:46,115399
3/22/2019 3:45,115399
3/22/2019 4:45,115399
3/22/2019 5:45,115399
3/22/2019 6:45,115399
3/22/2019 7:45,115399
3/22/2019 8:46,115399
3/22/2019 9:45,115399
3/22/2019 10:45,115399
3/22/2019 11:45,115390
3/22/2019 12:46,115390
3/22/2019 13:45,115391
3/22/2019 14:45,115095
3/22/2019 15:45,115186
3/22/2019 16:45,114626
3/22/2019 17:46,114697
3/22/2019 18:45,114720
3/22/2019 19:45,114781
3/22/2019 20:45,114785
3/22/2019 21:45,114817
3/22/2019 22:45,114823
3/22/2019 23:45,114823
3/23/2019 0:45,114823
3/23/2019 1:46,114823
3/23/2019 2:45,114823
3/23/2019 3:45,114823
3/23/2019 4:45,114823
3/23/2019 5:45,114823
3/23/2019 6:45,114823
3/23/2019 7:46,114823
3/23/2019 8:45,114823
3/23/2019 9:45,114823
3/23/2019 10:45,114823
3/23/2019 11:45,114823
3/23/2019 12:45,114823
3/23/2019 13:46,114823
3/23/2019 14:45,114823
3/23/2019 15:45,114823
3/23/2019 16:45,114823
3/23/2019 17:45,114823
3/23/2019 18:45,114823
3/23/2019 19:46,114823
3/23/2019 20:45,114823
3/23/2019 21:45,114823
3/23/2019 22:45,114823
3/23/2019 23:45,114823
3/24/2019 0:45,114823
3/24/2019 1:46,114823
3/24/2019 2:45,114823
3/24/2019 3:46,114823
3/24/2019 4:46,114823
3/24/2019 5:46,114823
3/24/2019 6:46,114823
3/24/2019 7:45,114823
3/24/2019 8:45,114823
3/24/2019 9:46,114823
3/24/2019 10:46,114823
3/24/2019 11:45,114823
3/24/2019 12:45,114823
3/24/2019 13:46,114823
3/24/2019 14:45,114823
3/24/2019 15:45,114823
3/24/2019 16:45,114823
3/24/2019 17:45,114823
3/24/2019 18:45,114823
3/24/2019 19:45,114823
3/24/2019 20:46,114823
3/24/2019 21:46,114823
3/24/2019 22:46,114823
3/24/2019 23:46,114823
3/25/2019 0:45,114823
3/25/2019 1:46,114823
3/25/2019 2:46,114823
3/25/2019 3:46,114823
3/25/2019 4:45,114823
3/25/2019 5:46,114822
3/25/2019 6:45,114822
3/25/2019 7:45,114822
3/25/2019 8:46,114822
3/25/2019 9:45,114822
3/25/2019 10:45,114822
3/25/2019 11:46,114822
3/25/2019 13:10,114819
3/25/2019 13:46,114819
3/25/2019 14:45,114813
3/25/2019 15:45,114827
3/25/2019 16:45,114959
3/25/2019 17:46,115015
3/25/2019 18:46,115016
3/25/2019 19:46,115001
3/25/2019 20:46,114985
3/25/2019 21:45,114992
3/25/2019 22:46,114990
3/25/2019 23:46,114990
3/26/2019 0:46,114990
3/26/2019 1:46,114990
3/26/2019 2:46,114990
3/26/2019 3:46,114990
3/26/2019 4:46,114990
3/26/2019 5:46,114990
3/26/2019 6:45,114990
3/26/2019 7:45,114990
3/26/2019 8:45,114990
3/26/2019 9:45,114990
3/26/2019 10:46,114990
3/26/2019 11:45,114990
3/26/2019 12:46,114985
3/26/2019 13:46,114982
3/26/2019 14:45,115023
3/26/2019 15:46,115000
3/26/2019 16:46,114991
3/26/2019 17:46,114983
3/26/2019 18:46,114941
3/26/2019 19:46,114930
3/26/2019 20:46,114982
3/26/2019 21:46,114998
3/26/2019 22:46,115010
3/26/2019 23:46,115010
3/27/2019 0:46,115010
3/27/2019 1:46,115010
3/27/2019 2:45,115010
3/27/2019 3:46,115010
3/27/2019 4:46,115010
3/27/2019 5:46,115010
3/27/2019 6:46,115010
3/27/2019 7:45,115010
3/27/2019 8:45,115010
3/27/2019 9:46,115010
3/27/2019 10:46,115010
3/27/2019 11:45,115010
3/27/2019 13:10,114998
3/27/2019 13:46,114998
3/27/2019 14:46,115055
3/27/2019 15:46,115074
3/27/2019 16:46,114989
3/27/2019 17:46,115174
3/27/2019 18:46,115238
3/27/2019 19:45,115267
3/27/2019 20:46,115299
3/27/2019 21:46,115305
3/27/2019 22:46,115314
3/27/2019 23:46,115314
3/28/2019 0:46,115314
3/28/2019 1:46,115314
3/28/2019 2:46,115314
3/28/2019 3:46,115314
3/28/2019 4:46,115314
3/28/2019 5:46,115314
3/28/2019 6:45,115314
3/28/2019 7:45,115314
3/28/2019 8:45,115314
3/28/2019 9:45,115314
3/28/2019 10:45,115314
3/28/2019 11:45,115311
3/28/2019 13:10,115313
3/28/2019 13:46,115313
3/28/2019 14:45,115347
3/28/2019 15:46,115347
3/28/2019 16:46,115391
3/28/2019 17:46,115430
3/28/2019 18:46,115419
3/28/2019 19:46,115409
3/28/2019 20:46,115370
3/28/2019 21:46,115359
3/28/2019 22:46,115359
3/28/2019 23:46,115359
3/29/2019 0:45,115359
3/29/2019 1:46,115359
3/29/2019 2:46,115359
3/29/2019 3:46,115359
3/29/2019 4:46,115359
3/29/2019 5:45,115357
3/29/2019 6:45,115357
3/29/2019 7:45,115357
3/29/2019 8:46,115357
3/29/2019 9:46,115357
3/29/2019 10:46,115357
3/29/2019 11:46,115357
3/29/2019 13:11,115339
3/29/2019 13:46,115339
3/29/2019 14:46,115268
3/29/2019 15:46,115226
3/29/2019 16:45,115223
3/29/2019 17:46,115210
3/29/2019 18:46,115225
3/29/2019 19:46,115219
3/29/2019 20:46,115221
3/29/2019 21:46,115226
3/29/2019 22:46,115241
3/29/2019 23:46,115241
3/30/2019 0:46,115241
3/30/2019 1:46,115241
3/30/2019 2:46,115241
3/30/2019 3:46,115241
3/30/2019 4:46,115241
3/30/2019 5:46,115241
3/30/2019 6:46,115241
3/30/2019 7:46,115241
3/30/2019 8:46,115241
3/30/2019 9:46,115241
3/30/2019 10:46,115241
3/30/2019 11:46,115241
3/30/2019 12:46,115241
3/30/2019 13:45,115241
3/30/2019 14:45,115241
3/30/2019 15:45,115241
3/30/2019 16:45,115241
3/30/2019 17:46,115241
3/30/2019 18:45,115241
3/30/2019 19:45,115241
3/30/2019 20:45,115241
3/30/2019 21:45,115241
3/30/2019 22:46,115241
3/30/2019 23:45,115241
3/31/2019 0:45,115241
3/31/2019 1:46,115241
3/31/2019 2:46,115241
3/31/2019 3:46,115241
3/31/2019 4:45,115241
3/31/2019 5:45,115241
3/31/2019 6:46,115241
3/31/2019 7:45,115241
3/31/2019 8:45,115241
3/31/2019 9:45,115241
3/31/2019 10:46,115241
3/31/2019 11:45,115241
3/31/2019 12:45,115241
3/31/2019 13:46,115241
3/31/2019 14:45,115241
3/31/2019 15:45,115241
3/31/2019 16:46,115241
3/31/2019 17:46,115241
3/31/2019 18:45,115241
3/31/2019 19:45,115241
3/31/2019 20:45,115241
3/31/2019 21:45,115241
3/31/2019 22:45,115241
3/31/2019 23:46,115241
4/1/2019 0:46,115241
4/1/2019 1:46,115241
4/1/2019 2:46,115241
4/1/2019 3:46,115241
4/1/2019 4:46,115241
4/1/2019 5:46,115241
4/1/2019 6:46,115241
4/1/2019 7:46,115241
4/1/2019 8:46,115241
4/1/2019 9:46,115241
4/1/2019 10:46,115241
4/1/2019 11:46,115241
4/1/2019 13:47,115205
4/1/2019 14:46,115031
4/1/2019 15:46,114903
4/1/2019 16:46,114847
4/1/2019 17:46,114755
4/1/2019 18:46,114682
4/1/2019 19:46,114574
4/1/2019 20:46,114477
4/1/2019 21:45,114444
4/1/2019 22:46,114435
4/1/2019 23:46,114435
4/2/2019 0:46,114435
4/2/2019 1:46,114435
4/2/2019 2:46,114435
4/2/2019 3:46,114435
4/2/2019 4:46,114435
4/2/2019 5:46,114435
4/2/2019 6:46,114435
4/2/2019 7:46,114435
4/2/2019 8:46,114435
4/2/2019 9:46,114435
4/2/2019 10:46,114435
4/2/2019 11:45,114435
4/2/2019 13:10,114443
4/2/2019 13:46,114443
4/2/2019 14:46,114337
4/2/2019 15:46,114355
4/2/2019 16:46,114364
4/2/2019 17:46,114366
4/2/2019 18:46,114341
4/2/2019 19:46,114339
4/2/2019 20:46,114314
4/2/2019 21:46,114311
4/2/2019 22:46,114298
4/2/2019 23:46,114298
4/3/2019 0:46,114298
4/3/2019 1:46,114298
4/3/2019 2:46,114298
4/3/2019 3:46,114298
4/3/2019 4:46,114298
4/3/2019 5:46,114299
4/3/2019 6:46,114299
4/3/2019 7:46,114299
4/3/2019 8:46,114299
4/3/2019 9:46,114299
4/3/2019 10:46,114299
4/3/2019 11:46,114299
4/3/2019 13:10,114270
4/3/2019 13:46,114270
4/3/2019 14:46,114196
4/3/2019 15:46,114225
4/3/2019 16:46,114177
4/3/2019 17:46,114135
4/3/2019 18:46,114068
4/3/2019 19:46,114128
4/3/2019 20:46,114093
4/3/2019 21:46,114086
4/3/2019 22:45,114107
4/3/2019 23:46,114107
4/4/2019 0:45,114107
4/4/2019 1:46,114107
4/4/2019 2:46,114107
4/4/2019 3:46,114107
4/4/2019 4:45,114107
4/4/2019 5:45,114106
4/4/2019 6:45,114106
4/4/2019 7:46,114106
4/4/2019 8:46,114106
4/4/2019 9:45,114106
4/4/2019 10:46,114106
4/4/2019 11:46,114106
4/4/2019 12:46,114099
4/4/2019 13:46,114100
4/4/2019 14:46,114071
4/4/2019 15:46,114106
4/4/2019 16:46,114122
4/4/2019 17:46,114133
4/4/2019 18:46,114192
4/4/2019 19:46,114295
4/4/2019 20:46,114308
4/4/2019 21:46,114312
4/4/2019 22:46,114317
4/4/2019 23:46,114317
4/5/2019 0:46,114317
4/5/2019 1:46,114317
4/5/2019 2:46,114317
4/5/2019 3:46,114317
4/5/2019 4:46,114317
4/5/2019 5:46,114317
4/5/2019 6:45,114317
4/5/2019 7:46,114317
4/5/2019 8:46,114317
4/5/2019 9:46,114317
4/5/2019 10:46,114317
4/5/2019 11:46,114317
4/5/2019 13:10,114301
4/5/2019 13:46,114301
4/5/2019 14:46,114274
4/5/2019 15:46,114261
4/5/2019 16:46,114265
4/5/2019 17:46,114245
4/5/2019 18:46,114222
4/5/2019 19:46,114148
4/5/2019 20:46,114112
4/5/2019 21:46,114086
4/5/2019 22:46,114084
4/5/2019 23:46,114084
4/6/2019 0:46,114084
4/6/2019 1:46,114084
4/6/2019 2:46,114084
4/6/2019 3:46,114084
4/6/2019 4:46,114084
4/6/2019 5:46,114084
4/6/2019 6:46,114084
4/6/2019 7:46,114084
4/6/2019 8:46,114084
4/6/2019 9:46,114084
4/6/2019 10:46,114084
4/6/2019 11:46,114084
4/6/2019 12:46,114084
4/6/2019 13:46,114084
4/6/2019 14:46,114084
4/6/2019 15:46,114084
4/6/2019 16:46,114084
4/6/2019 17:46,114084
4/6/2019 18:46,114084
4/6/2019 19:46,114084
4/6/2019 20:45,114084
4/6/2019 21:46,114084
4/6/2019 22:46,114084
4/6/2019 23:46,114084
4/7/2019 0:46,114084
4/7/2019 1:45,114084
4/7/2019 2:46,114084
4/7/2019 3:46,114084
4/7/2019 4:46,114084
4/7/2019 5:46,114084
4/7/2019 6:46,114084
4/7/2019 7:46,114084
4/7/2019 8:46,114084
4/7/2019 9:46,114084
4/7/2019 10:46,114084
4/7/2019 11:46,114084
4/7/2019 12:46,114084
4/7/2019 13:46,114084
4/7/2019 14:46,114084
4/7/2019 15:46,114084
4/7/2019 16:46,114084
4/7/2019 17:46,114084
4/7/2019 18:46,114084
4/7/2019 19:46,114084
4/7/2019 20:46,114084
4/7/2019 21:46,114084
4/7/2019 22:46,114084
4/7/2019 23:46,114084
4/8/2019 0:46,114084
4/8/2019 1:46,114084
4/8/2019 2:46,114084
4/8/2019 3:46,114084
4/8/2019 4:45,114084
4/8/2019 5:46,114083
4/8/2019 6:45,114083
4/8/2019 7:45,114083
4/8/2019 8:46,114083
4/8/2019 9:46,114083
4/8/2019 10:46,114083
4/8/2019 11:46,114083
4/8/2019 12:46,114077
4/8/2019 13:46,114091
4/8/2019 14:45,114096
4/8/2019 15:46,114181
4/8/2019 16:46,114218
4/8/2019 17:46,114233
4/8/2019 18:46,114163
4/8/2019 19:46,114123
4/8/2019 20:46,114038
4/8/2019 21:46,114026
4/8/2019 22:46,114021
4/8/2019 23:46,114021
4/9/2019 0:46,114021
4/9/2019 1:46,114021
4/9/2019 2:46,114021
4/9/2019 3:46,114021
4/9/2019 4:46,114021
4/9/2019 5:46,114021
4/9/2019 6:46,114021
4/9/2019 7:46,114021
4/9/2019 8:46,114021
4/9/2019 9:46,114021
4/9/2019 10:46,114021
4/9/2019 11:46,114021
4/9/2019 13:11,114017
4/9/2019 13:46,114017
4/9/2019 14:46,114072
4/9/2019 15:46,114116
4/9/2019 16:46,114092
4/9/2019 17:46,114114
4/9/2019 18:46,114109
4/9/2019 19:46,114145
4/9/2019 20:46,114167
4/9/2019 21:46,114180
4/9/2019 22:46,114186
4/9/2019 23:46,114186
4/10/2019 0:46,114186
4/10/2019 1:46,114186
4/10/2019 2:46,114186
4/10/2019 3:46,114186
4/10/2019 4:46,114186
4/10/2019 5:46,114187
4/10/2019 6:46,114187
4/10/2019 7:46,114187
4/10/2019 8:46,114187
4/10/2019 9:46,114187
4/10/2019 10:46,114187
4/10/2019 11:46,114187
4/10/2019 12:46,114180
4/10/2019 13:46,114178
4/10/2019 14:46,114331
4/10/2019 15:46,114375
4/10/2019 16:46,114357
4/10/2019 17:46,114359
4/10/2019 18:46,114352
4/10/2019 19:46,114364
4/10/2019 20:46,114307
4/10/2019 21:46,114284
4/10/2019 22:46,114291
4/10/2019 23:46,114291
4/11/2019 0:46,114291
4/11/2019 1:46,114291
4/11/2019 2:46,114291
4/11/2019 3:46,114291
4/11/2019 4:46,114291
4/11/2019 5:46,114290
4/11/2019 6:46,114290
4/11/2019 18:46,114398
4/11/2019 19:46,114412
4/11/2019 20:46,114392
4/11/2019 21:46,114391
4/11/2019 22:46,114412
4/11/2019 23:46,114412
4/12/2019 0:46,114412
4/12/2019 1:46,114412
4/12/2019 2:46,114412
4/12/2019 3:46,114412
4/12/2019 4:46,114412
4/12/2019 5:46,114412
4/12/2019 6:46,114412
4/12/2019 7:46,114412
4/12/2019 8:46,114412
4/12/2019 9:46,114412
4/12/2019 10:46,114412
4/12/2019 11:46,114412
4/12/2019 13:09,114389
4/12/2019 13:46,114389
4/12/2019 14:46,114405
4/12/2019 15:46,114363
4/12/2019 16:46,114372
4/12/2019 17:46,114373
4/12/2019 18:46,114328
4/12/2019 19:46,114298
4/12/2019 20:46,114370
4/12/2019 21:46,114391
4/12/2019 22:46,114402
4/12/2019 23:46,114402
4/13/2019 0:46,114402
4/13/2019 1:46,114402
4/13/2019 2:46,114402
4/13/2019 3:46,114402
4/13/2019 4:46,114402
4/13/2019 5:46,114402
4/13/2019 6:46,114402
4/13/2019 7:46,114402
4/13/2019 8:46,114402
4/13/2019 9:46,114402
4/13/2019 10:46,114402
4/13/2019 11:46,114402
4/13/2019 12:46,114402
4/13/2019 13:46,114402
4/13/2019 14:46,114402
4/13/2019 15:46,114402
4/13/2019 16:46,114402
4/13/2019 17:46,114402
4/13/2019 18:46,114402
4/13/2019 19:46,114402
4/13/2019 20:46,114402
4/13/2019 21:46,114402
4/13/2019 22:46,114402
4/13/2019 23:46,114402
4/14/2019 0:46,114402
4/14/2019 1:46,114402
4/14/2019 2:46,114402
4/14/2019 3:46,114402
4/14/2019 4:46,114402
4/14/2019 5:46,114402
4/14/2019 6:46,114402
4/14/2019 7:46,114402
4/14/2019 8:46,114402
4/14/2019 9:46,114402
4/14/2019 10:46,114402
4/14/2019 11:46,114402
4/14/2019 12:46,114402
4/14/2019 13:46,114402
4/14/2019 14:46,114402
4/14/2019 15:46,114402
4/14/2019 16:46,114402
4/14/2019 17:46,114402
4/14/2019 18:46,114402
4/14/2019 19:46,114402
4/14/2019 20:46,114402
4/14/2019 21:46,114402
4/14/2019 22:46,114402
4/14/2019 23:46,114402
4/15/2019 0:46,114402
4/15/2019 1:46,114402
4/15/2019 2:46,114402
4/15/2019 3:46,114402
4/15/2019 4:46,114402
4/15/2019 5:46,114402
4/15/2019 6:46,114402
4/15/2019 7:46,114402
4/15/2019 8:46,114402
4/15/2019 9:46,114402
4/15/2019 10:46,114402
4/15/2019 11:46,114402
4/15/2019 13:11,114404
4/15/2019 13:46,114404
4/15/2019 14:46,114443
4/15/2019 15:46,114479
4/15/2019 16:46,114647
4/15/2019 17:46,114680
4/15/2019 18:46,114700
4/15/2019 19:46,114675
4/15/2019 20:46,114592
4/15/2019 21:46,114592
4/15/2019 22:46,114597
4/15/2019 23:46,114597
4/16/2019 0:46,114597
4/16/2019 1:46,114597
4/16/2019 2:46,114597
4/16/2019 3:46,114597
4/16/2019 4:46,114597
4/16/2019 5:46,114598
4/16/2019 6:46,114598
4/16/2019 7:46,114598
4/16/2019 8:46,114598
4/16/2019 9:46,114598
4/16/2019 10:46,114598
4/16/2019 11:46,114598
4/16/2019 13:10,114557
4/16/2019 13:46,114557
4/16/2019 14:46,114426
4/16/2019 15:46,114373
4/16/2019 16:46,114316
4/16/2019 17:46,114280
4/16/2019 18:46,114252
4/16/2019 19:46,114205
4/16/2019 20:46,114086
4/16/2019 21:46,114083
4/16/2019 22:46,114082
4/16/2019 23:46,114082
4/17/2019 0:46,114082
4/17/2019 1:46,114082
4/17/2019 2:46,114082
4/17/2019 3:46,114082
4/17/2019 4:46,114082
4/17/2019 5:46,114081
4/17/2019 6:46,114081
4/17/2019 7:46,114081
4/17/2019 8:46,114081
4/17/2019 9:46,114081
4/17/2019 10:46,114081
4/17/2019 11:46,114081
4/17/2019 13:11,114058
4/17/2019 13:46,114058
4/17/2019 14:46,114078
4/17/2019 15:46,114171
4/17/2019 16:46,114203
4/17/2019 17:46,114191
4/17/2019 18:46,114162
4/17/2019 19:46,114194
4/17/2019 20:46,114233
4/17/2019 21:46,114251
4/17/2019 22:46,114264
4/18/2019 0:46,114264
4/18/2019 1:46,114264
4/18/2019 2:46,114264
4/18/2019 3:46,114264
4/18/2019 4:46,114264
4/18/2019 5:46,114264
4/18/2019 6:46,114264
4/18/2019 7:46,114264
4/18/2019 8:46,114264
4/18/2019 9:46,114264
4/18/2019 10:46,114264
4/18/2019 11:46,114264
4/18/2019 13:11,114253
4/18/2019 13:46,114253
4/18/2019 14:46,114275
4/18/2019 15:46,114311
4/18/2019 16:46,114306
4/18/2019 17:46,114329
4/18/2019 18:46,114353
4/18/2019 19:46,114324
4/18/2019 20:46,114375
4/18/2019 21:46,114383
4/18/2019 22:46,114399
4/18/2019 23:46,114399
4/19/2019 0:48,114399
4/19/2019 2:46,114399
4/19/2019 3:46,114399
4/19/2019 4:46,114399
4/19/2019 5:46,114399
4/19/2019 6:46,114399
4/19/2019 7:46,114399
4/19/2019 8:46,114399
4/19/2019 9:46,114399
4/19/2019 10:46,114399
4/19/2019 11:46,114399
4/19/2019 12:46,114399
4/19/2019 13:46,114399
4/19/2019 14:46,114399
4/19/2019 15:46,114399
4/19/2019 16:46,114399
4/19/2019 17:46,114399
4/19/2019 18:46,114399
4/19/2019 19:46,114399
4/19/2019 20:46,114399
4/19/2019 21:46,114399
4/19/2019 22:46,114399
4/19/2019 23:46,114399
4/20/2019 0:46,114399
4/20/2019 1:46,114399
4/20/2019 2:46,114399
4/20/2019 3:46,114399
4/20/2019 4:46,114399
4/20/2019 5:46,114399
4/20/2019 6:46,114399
4/20/2019 7:46,114399
4/20/2019 8:46,114399
4/20/2019 9:46,114399
4/20/2019 10:46,114399
4/20/2019 11:46,114399
4/20/2019 12:46,114399
4/20/2019 13:47,114399
4/20/2019 14:46,114399
4/20/2019 15:46,114399
4/20/2019 16:46,114399
4/20/2019 17:46,114399
4/20/2019 18:46,114399
4/20/2019 19:46,114399
4/20/2019 20:46,114399
4/20/2019 21:46,114399
4/20/2019 22:46,114399
4/20/2019 23:46,114399
4/21/2019 0:46,114399
4/21/2019 1:46,114399
4/21/2019 2:46,114399
4/21/2019 3:46,114399
4/21/2019 4:46,114399
4/21/2019 5:46,114399
4/21/2019 6:46,114399
4/21/2019 7:46,114399
