,,,,,,,,,,,,,,,,,
Date,Google,Date,FB,Date,Apple,Date,Amazon,Date,Costco,Date,Walmart,Date,American_airline,Date,McDonald,Date,Wells_Fargo
7/17/2018 16:00,1610353,12/1/2020 16:00,20777906,7/17/2018 16:00,15534523,7/17/2018 16:00,5682881,7/17/2018 16:00,2064776,7/17/2018 16:00,5911529,8/7/2018 16:00,6427062,7/17/2018 16:00,1877482,7/17/2018 16:00,21649009
7/18/2018 16:00,1393606,12/2/2020 16:00,17361624,7/18/2018 16:00,16393381,7/18/2018 16:00,4861913,7/18/2018 16:00,1869527,7/18/2018 16:00,5045531,8/8/2018 16:00,3895478,7/18/2018 16:00,3824040,7/18/2018 16:00,19913894
7/19/2018 16:00,1276667,12/3/2020 16:00,12921694,7/19/2018 16:00,20286752,7/19/2018 16:00,4676942,7/19/2018 16:00,2790767,7/19/2018 16:00,4883093,8/9/2018 16:00,3699790,7/19/2018 16:00,4869720,7/19/2018 16:00,22219397
7/20/2018 16:00,1248400,12/4/2020 16:00,10880299,7/20/2018 16:00,20706042,7/20/2018 16:00,3891566,7/20/2018 16:00,1797886,7/20/2018 16:00,4821730,8/10/2018 16:00,7481823,7/20/2018 16:00,2697080,7/20/2018 16:00,17466990
7/23/2018 16:00,2619234,12/7/2020 16:00,13007665,7/23/2018 16:00,164346,7/23/2018 16:00,3888462,7/23/2018 16:00,1394347,7/23/2018 16:00,4149954,8/13/2018 16:00,4052014,7/23/2018 16:00,2754730,7/23/2018 16:00,24584057
7/24/2018 16:00,3318204,12/8/2020 16:00,10747650,7/24/2018 16:00,18697898,7/24/2018 16:00,4278723,7/24/2018 16:00,1453974,7/24/2018 16:00,5589503,8/14/2018 16:00,3873119,7/24/2018 16:00,3388383,7/24/2018 16:00,27245014
7/25/2018 16:00,2139999,12/9/2020 16:00,25189707,7/25/2018 16:00,16826483,7/25/2018 16:00,3836333,7/25/2018 16:00,1562432,7/25/2018 16:00,5796286,8/15/2018 16:00,5599590,7/25/2018 16:00,4369823,7/25/2018 16:00,15506626
7/26/2018 16:00,2405638,12/10/2020 16:00,20065091,7/26/2018 16:00,19075964,7/26/2018 16:00,9924371,7/26/2018 16:00,1820005,7/26/2018 16:00,6548424,8/16/2018 16:00,5876946,7/26/2018 16:00,7409782,7/26/2018 16:00,14165306
7/27/2018 16:00,2130558,12/11/2020 16:00,14391401,7/27/2018 16:00,24023972,7/27/2018 16:00,9680959,7/27/2018 16:00,1596914,7/27/2018 16:00,4679671,8/17/2018 16:00,6365148,7/27/2018 16:00,4287282,7/27/2018 16:00,17662862
7/30/2018 16:00,1849904,12/14/2020 16:00,16376880,7/30/2018 16:00,21029535,7/30/2018 16:00,6562321,7/30/2018 16:00,1292741,7/30/2018 16:00,6010739,8/20/2018 16:00,9629081,7/30/2018 16:00,3274878,7/30/2018 16:00,22699873
7/31/2018 16:00,1644722,12/15/2020 16:00,23979461,7/31/2018 16:00,39373038,7/31/2018 16:00,5738713,7/31/2018 16:00,1888516,7/31/2018 16:00,6708520,8/21/2018 16:00,6491776,7/31/2018 16:00,3530344,7/31/2018 16:00,21633939
8/1/2018 16:00,1567264,12/16/2020 16:00,15884999,8/1/2018 16:00,67935716,8/1/2018 16:00,4153096,8/1/2018 16:00,1841316,8/1/2018 16:00,5049950,8/22/2018 16:00,5593343,8/1/2018 16:00,4253003,8/1/2018 16:00,19192778
8/2/2018 16:00,1531299,12/17/2020 16:00,16377844,8/2/2018 16:00,62404012,8/2/2018 16:00,4354681,8/2/2018 16:00,1904858,8/2/2018 16:00,4306354,8/23/2018 16:00,3931892,8/2/2018 16:00,6245890,8/2/2018 16:00,13489479
8/3/2018 16:00,1089896,12/18/2020 16:00,26693249,8/3/2018 16:00,33447396,8/3/2018 16:00,3460487,8/3/2018 16:00,1195653,8/3/2018 16:00,5747195,8/24/2018 16:00,3561731,8/3/2018 16:00,3673120,8/3/2018 16:00,13720359
8/6/2018 16:00,1081723,12/21/2020 16:00,16553740,8/6/2018 16:00,25425387,8/6/2018 16:00,3391825,8/6/2018 16:00,1285660,8/6/2018 16:00,4651630,8/27/2018 16:00,11236016,8/6/2018 16:00,2375200,8/6/2018 16:00,13360502
8/7/2018 16:00,1493980,12/22/2020 16:00,17334999,8/7/2018 16:00,25587387,8/7/2018 16:00,3377473,8/7/2018 16:00,1428145,8/7/2018 16:00,4526669,8/28/2018 16:00,7373456,8/7/2018 16:00,1929394,8/7/2018 16:00,13811287
8/8/2018 16:00,1370913,12/23/2020 16:00,14329038,8/8/2018 16:00,22525487,8/8/2018 16:00,3963017,8/8/2018 16:00,2015845,8/8/2018 16:00,5041896,8/29/2018 16:00,4475067,8/8/2018 16:00,2988536,8/8/2018 16:00,13779623
8/9/2018 16:00,848601,12/24/2020 13:00,6702033,8/9/2018 16:00,23492626,8/9/2018 16:00,4860374,8/9/2018 16:00,3637144,8/9/2018 16:00,4727871,8/30/2018 16:00,4330210,8/9/2018 16:00,2764451,8/9/2018 16:00,15859809
8/10/2018 16:00,1108919,12/28/2020 16:00,23299707,8/10/2018 16:00,24611202,8/10/2018 16:00,3639927,8/10/2018 16:00,2830841,8/10/2018 16:00,8244853,8/31/2018 16:00,3464003,8/10/2018 16:00,3343459,8/10/2018 16:00,16170067
8/13/2018 16:00,997346,12/29/2020 16:00,16382995,8/13/2018 16:00,25890880,8/13/2018 16:00,5531475,8/13/2018 16:00,1519026,8/13/2018 16:00,5879641,9/4/2018 16:00,7123152,8/13/2018 16:00,2879590,8/13/2018 16:00,19541107
8/14/2018 16:00,1348194,12/30/2020 16:00,11803795,8/14/2018 16:00,20748010,8/14/2018 16:00,3986123,8/14/2018 16:00,1450552,8/14/2018 16:00,5836806,9/5/2018 16:00,9738921,8/14/2018 16:00,3111910,8/14/2018 16:00,14860350
8/15/2018 16:00,1828814,,,8/15/2018 16:00,28807564,8/15/2018 16:00,7700682,8/15/2018 16:00,1844066,8/15/2018 16:00,8616900,9/6/2018 16:00,6917509,8/15/2018 16:00,3355474,8/15/2018 16:00,17378407
8/16/2018 16:00,1343161,,,8/16/2018 16:00,28500367,8/16/2018 16:00,3957090,8/16/2018 16:00,1657827,8/16/2018 16:00,42631271,9/7/2018 16:00,4875809,8/16/2018 16:00,2822325,8/16/2018 16:00,19992527
8/17/2018 16:00,1389645,,,8/17/2018 16:00,35426997,8/17/2018 16:00,4104300,8/17/2018 16:00,1980933,8/17/2018 16:00,16463337,9/10/2018 16:00,3901039,8/17/2018 16:00,2527422,8/17/2018 16:00,13737555
8/20/2018 16:00,870772,,,8/20/2018 16:00,30287695,8/20/2018 16:00,2862016,8/20/2018 16:00,1783663,8/20/2018 16:00,12679293,9/11/2018 16:00,5863979,8/20/2018 16:00,2659503,8/20/2018 16:00,11403362
8/21/2018 16:00,1205580,,,8/21/2018 16:00,26159755,8/21/2018 16:00,3105626,8/21/2018 16:00,2066671,8/21/2018 16:00,10531269,9/12/2018 16:00,6103809,8/21/2018 16:00,1920897,8/21/2018 16:00,17943462
8/22/2018 16:00,887389,,,8/22/2018 16:00,19018131,8/22/2018 16:00,3080464,8/22/2018 16:00,1268080,8/22/2018 16:00,7765671,9/13/2018 16:00,4268883,8/22/2018 16:00,2361539,8/22/2018 16:00,20829648
8/23/2018 16:00,992604,,,8/23/2018 16:00,18883224,8/23/2018 16:00,3562997,8/23/2018 16:00,1338164,8/23/2018 16:00,6096381,9/14/2018 16:00,2905068,8/23/2018 16:00,2755807,8/23/2018 16:00,19655815
8/24/2018 16:00,946840,,,8/24/2018 16:00,18476356,8/24/2018 16:00,2800863,8/24/2018 16:00,1453290,8/24/2018 16:00,8594514,9/17/2018 16:00,5072753,8/24/2018 16:00,2199440,8/24/2018 16:00,14366641
8/27/2018 16:00,1156255,,,8/27/2018 16:00,20525117,8/27/2018 16:00,3569037,8/27/2018 16:00,1904071,8/27/2018 16:00,7040258,9/18/2018 16:00,5548449,8/27/2018 16:00,2627116,8/27/2018 16:00,19915340
8/28/2018 16:00,1304007,,,8/28/2018 16:00,22776766,8/28/2018 16:00,3100727,8/28/2018 16:00,1882143,8/28/2018 16:00,9983002,9/19/2018 16:00,7413645,8/28/2018 16:00,2138158,8/28/2018 16:00,19330297
8/29/2018 16:00,1309312,,,8/29/2018 16:00,27254804,8/29/2018 16:00,6531761,8/29/2018 16:00,1793792,8/29/2018 16:00,7862835,9/20/2018 16:00,6865565,8/29/2018 16:00,3168231,8/29/2018 16:00,14436658
8/30/2018 16:00,1331439,,,8/30/2018 16:00,48793824,8/30/2018 16:00,7277257,8/30/2018 16:00,1272010,8/30/2018 16:00,7058718,9/21/2018 16:00,10743088,8/30/2018 16:00,3038737,8/30/2018 16:00,14801114
8/31/2018 16:00,1816426,,,8/31/2018 16:00,43340134,8/31/2018 16:00,4204378,8/31/2018 16:00,1881346,8/31/2018 16:00,6324813,9/24/2018 16:00,7105075,8/31/2018 16:00,3649768,8/31/2018 16:00,16720205
9/4/2018 16:00,1831045,,,9/4/2018 16:00,27390132,9/4/2018 16:00,5721093,9/4/2018 16:00,1858396,9/4/2018 16:00,8280741,9/25/2018 16:00,6744165,9/4/2018 16:00,3296272,9/4/2018 16:00,19003707
9/5/2018 16:00,2061309,,,9/5/2018 16:00,33332960,9/5/2018 16:00,8220576,9/5/2018 16:00,2126027,9/5/2018 16:00,9474608,9/26/2018 16:00,4623712,9/5/2018 16:00,2749174,9/5/2018 16:00,22332414
9/6/2018 16:00,1888467,,,9/6/2018 16:00,34289976,9/6/2018 16:00,7488680,9/6/2018 16:00,1853243,9/6/2018 16:00,6150827,9/27/2018 16:00,5654613,9/6/2018 16:00,3133754,9/6/2018 16:00,20756866
9/7/2018 16:00,1401404,,,9/7/2018 16:00,37619810,9/7/2018 16:00,4892643,9/7/2018 16:00,2722823,9/7/2018 16:00,6672449,9/28/2018 16:00,5030569,9/7/2018 16:00,2868309,9/7/2018 16:00,21482401
9/10/2018 16:00,1115796,,,9/10/2018 16:00,39516453,9/10/2018 16:00,4544831,9/10/2018 16:00,2817471,9/10/2018 16:00,8332605,10/1/2018 16:00,7213580,9/10/2018 16:00,3080082,9/10/2018 16:00,15623360
9/11/2018 16:00,1209565,,,9/11/2018 16:00,35749049,9/11/2018 16:00,5033645,9/11/2018 16:00,2185657,9/11/2018 16:00,6463535,10/2/2018 16:00,7625022,9/11/2018 16:00,2946393,9/11/2018 16:00,22160341
9/12/2018 16:00,1295472,,,9/12/2018 16:00,49278740,9/12/2018 16:00,4414012,9/12/2018 16:00,1912116,9/12/2018 16:00,5900027,10/3/2018 16:00,6370307,9/12/2018 16:00,2613354,9/12/2018 16:00,23868803
9/13/2018 16:00,1431214,,,9/13/2018 16:00,41706377,9/13/2018 16:00,3621511,9/13/2018 16:00,2078161,9/13/2018 16:00,7652921,10/4/2018 16:00,5916661,9/13/2018 16:00,3663571,9/13/2018 16:00,26954770
9/14/2018 16:00,943978,,,9/14/2018 16:00,31999289,9/14/2018 16:00,3642030,9/14/2018 16:00,3875326,9/14/2018 16:00,6319383,10/5/2018 16:00,9127017,9/14/2018 16:00,3939824,9/14/2018 16:00,20997594
9/17/2018 16:00,1306522,,,9/17/2018 16:00,37195133,9/17/2018 16:00,7050192,9/17/2018 16:00,2884630,9/17/2018 16:00,5329819,10/8/2018 16:00,7879323,9/17/2018 16:00,5360039,9/17/2018 16:00,21959479
9/18/2018 16:00,1203686,,,9/18/2018 16:00,31571712,9/18/2018 16:00,4268706,9/18/2018 16:00,2000248,9/18/2018 16:00,6760152,10/9/2018 16:00,19662644,9/18/2018 16:00,3722864,9/18/2018 16:00,22055213
9/19/2018 16:00,1191386,,,9/19/2018 16:00,27123833,9/19/2018 16:00,4056822,9/19/2018 16:00,1581403,9/19/2018 16:00,5675135,10/10/2018 16:00,20539018,9/19/2018 16:00,2821953,9/19/2018 16:00,17046211
9/20/2018 16:00,1225387,,,9/20/2018 16:00,26608794,9/20/2018 16:00,3154934,9/20/2018 16:00,1910100,9/20/2018 16:00,5552332,10/11/2018 16:00,17115781,9/20/2018 16:00,3218707,9/20/2018 16:00,20308059
9/21/2018 16:00,4405584,,,9/21/2018 16:00,96246748,9/21/2018 16:00,6855898,9/21/2018 16:00,3718002,9/21/2018 16:00,9530133,10/12/2018 16:00,12905185,9/21/2018 16:00,8805474,9/21/2018 16:00,36158566
9/24/2018 16:00,1271017,,,9/24/2018 16:00,27693358,9/24/2018 16:00,4213728,9/24/2018 16:00,1530454,9/24/2018 16:00,5336981,10/15/2018 16:00,11092524,9/24/2018 16:00,4375289,9/24/2018 16:00,19604704
9/25/2018 16:00,977731,,,9/25/2018 16:00,24554379,9/25/2018 16:00,4538407,9/25/2018 16:00,1889791,9/25/2018 16:00,6193224,10/16/2018 16:00,11339164,9/25/2018 16:00,5282930,9/25/2018 16:00,15207508
9/26/2018 16:00,1462253,,,9/26/2018 16:00,23984706,9/26/2018 16:00,4313459,9/26/2018 16:00,2008481,9/26/2018 16:00,5918606,10/17/2018 16:00,15068551,9/26/2018 16:00,3092556,9/26/2018 16:00,22025149
9/27/2018 16:00,1260754,,,9/27/2018 16:00,30181227,9/27/2018 16:00,4329391,9/27/2018 16:00,1421368,9/27/2018 16:00,5363446,10/18/2018 16:00,12778275,9/27/2018 16:00,2390670,9/27/2018 16:00,19990966
9/28/2018 16:00,1380629,,,9/28/2018 16:00,22929364,9/28/2018 16:00,4085135,9/28/2018 16:00,1602808,9/28/2018 16:00,6306274,10/19/2018 16:00,10445246,9/28/2018 16:00,3390221,9/28/2018 16:00,18588642
10/1/2018 16:00,1357604,,,10/1/2018 16:00,23600802,10/1/2018 16:00,3468285,10/1/2018 16:00,1673068,10/1/2018 16:00,4995466,10/22/2018 16:00,7572134,10/1/2018 16:00,3126616,10/1/2018 16:00,17215502
10/2/2018 16:00,1687914,,,10/2/2018 16:00,24788170,10/2/2018 16:00,5400749,10/2/2018 16:00,1647638,10/2/2018 16:00,7754550,10/23/2018 16:00,12468259,10/2/2018 16:00,3071198,10/2/2018 16:00,17509572
10/3/2018 16:00,1256214,,,10/3/2018 16:00,28654799,10/3/2018 16:00,5253131,10/3/2018 16:00,2322277,10/3/2018 16:00,6327390,10/24/2018 16:00,15348177,10/3/2018 16:00,3830275,10/3/2018 16:00,18444899
10/4/2018 16:00,2209490,,,10/4/2018 16:00,32042000,10/4/2018 16:00,7256973,10/4/2018 16:00,2862779,10/4/2018 16:00,6045259,10/25/2018 16:00,18375181,10/4/2018 16:00,3230440,10/4/2018 16:00,21417765
10/5/2018 16:00,1184452,,,10/5/2018 16:00,33580463,10/5/2018 16:00,6822327,10/5/2018 16:00,7379026,10/5/2018 16:00,6693436,10/26/2018 16:00,11438628,10/5/2018 16:00,2822503,10/5/2018 16:00,14792969
10/8/2018 16:00,1932355,,,10/8/2018 16:00,29663923,10/8/2018 16:00,7393199,10/8/2018 16:00,3863457,10/8/2018 16:00,5762769,10/29/2018 16:00,9405453,10/8/2018 16:00,2560488,10/8/2018 16:00,12858245
10/9/2018 16:00,1308764,,,10/9/2018 16:00,26891029,10/9/2018 16:00,4772866,10/9/2018 16:00,2502767,10/9/2018 16:00,11598892,10/30/2018 16:00,13067628,10/9/2018 16:00,4158072,10/9/2018 16:00,15918641
10/10/2018 16:00,2675742,,,10/10/2018 16:00,41990554,10/10/2018 16:00,10988855,10/10/2018 16:00,3021443,10/10/2018 16:00,9002831,10/31/2018 16:00,11132795,10/10/2018 16:00,4190540,10/10/2018 16:00,21875871
10/11/2018 16:00,2950120,,,10/11/2018 16:00,53124392,10/11/2018 16:00,13935872,10/11/2018 16:00,3650928,10/11/2018 16:00,9926549,11/1/2018 16:00,9643154,10/11/2018 16:00,5430672,10/11/2018 16:00,33147930
10/12/2018 16:00,2101303,,,10/12/2018 16:00,40337851,10/12/2018 16:00,9444587,10/12/2018 16:00,3130467,10/12/2018 16:00,8553947,11/2/2018 16:00,10039121,10/12/2018 16:00,3446093,10/12/2018 16:00,32067278
10/15/2018 16:00,1372393,,,10/15/2018 16:00,30791007,10/15/2018 16:00,6437162,10/15/2018 16:00,2441901,10/15/2018 16:00,8305499,11/5/2018 16:00,11305331,10/15/2018 16:00,4265948,10/15/2018 16:00,34118920
10/16/2018 16:00,1928540,,,10/16/2018 16:00,29183963,10/16/2018 16:00,5859918,10/16/2018 16:00,2541811,10/16/2018 16:00,11241700,11/6/2018 16:00,11376726,10/16/2018 16:00,4094663,10/16/2018 16:00,28227162
10/17/2018 16:00,1467226,,,10/17/2018 16:00,22885397,10/17/2018 16:00,5295177,10/17/2018 16:00,2129262,10/17/2018 16:00,9539386,11/7/2018 16:00,10903961,10/17/2018 16:00,3608363,10/17/2018 16:00,23524241
10/18/2018 16:00,2094524,,,10/18/2018 16:00,32581315,10/18/2018 16:00,5873995,10/18/2018 16:00,2624596,10/18/2018 16:00,11398373,11/8/2018 16:00,6884753,10/18/2018 16:00,3378587,10/18/2018 16:00,22533342
10/19/2018 16:00,1267649,,,10/19/2018 16:00,33078726,10/19/2018 16:00,5907246,10/19/2018 16:00,2099838,10/19/2018 16:00,8950724,11/9/2018 16:00,6794692,10/19/2018 16:00,3509973,10/19/2018 16:00,19521017
10/22/2018 16:00,1514220,,,10/22/2018 16:00,28792082,10/22/2018 16:00,4500015,10/22/2018 16:00,2007324,10/22/2018 16:00,7122857,11/12/2018 16:00,9360761,10/22/2018 16:00,5703547,10/22/2018 16:00,17621456
10/23/2018 16:00,1848654,,,10/23/2018 16:00,38767846,10/23/2018 16:00,6723913,10/23/2018 16:00,2656674,10/23/2018 16:00,9405824,11/13/2018 16:00,9694207,10/23/2018 16:00,12918331,10/23/2018 16:00,25529823
10/24/2018 16:00,1982430,,,10/24/2018 16:00,40925163,10/24/2018 16:00,6928383,10/24/2018 16:00,3100203,10/24/2018 16:00,10364712,11/14/2018 16:00,7288643,10/24/2018 16:00,7866377,10/24/2018 16:00,31161536
10/25/2018 16:00,2545839,,,10/25/2018 16:00,29855768,10/25/2018 16:00,10285742,10/25/2018 16:00,2218870,10/25/2018 16:00,10737074,11/15/2018 16:00,8296755,10/25/2018 16:00,4646367,10/25/2018 16:00,29366058
10/26/2018 16:00,4187586,,,10/26/2018 16:00,47258375,10/26/2018 16:00,14963783,10/26/2018 16:00,3995362,10/26/2018 16:00,14925551,11/16/2018 16:00,10645828,10/26/2018 16:00,4741914,10/26/2018 16:00,30053794
10/29/2018 16:00,3880723,,,10/29/2018 16:00,45935520,10/29/2018 16:00,13866077,10/29/2018 16:00,3801401,10/29/2018 16:00,12706113,11/19/2018 16:00,9420974,10/29/2018 16:00,3485180,10/29/2018 16:00,30541316
10/30/2018 16:00,3212657,,,10/30/2018 16:00,36659990,10/30/2018 16:00,12460086,10/30/2018 16:00,2410593,10/30/2018 16:00,12708524,11/20/2018 16:00,7059833,10/30/2018 16:00,5582931,10/30/2018 16:00,24911154
10/31/2018 16:00,2529768,,,10/31/2018 16:00,38358933,10/31/2018 16:00,9390211,10/31/2018 16:00,2674561,10/31/2018 16:00,12354910,11/21/2018 16:00,8701536,10/31/2018 16:00,5424712,10/31/2018 16:00,23667388
11/1/2018 16:00,1481979,,,11/1/2018 16:00,58323180,11/1/2018 16:00,8135539,11/1/2018 16:00,2095039,11/1/2018 16:00,7735073,11/23/2018 13:00,6121272,11/1/2018 16:00,3701151,11/1/2018 16:00,17654776
11/2/2018 16:00,1839043,,,11/2/2018 16:00,91328654,11/2/2018 16:00,6955548,11/2/2018 16:00,2167412,11/2/2018 16:00,7303209,11/26/2018 16:00,9203089,11/2/2018 16:00,4190863,11/2/2018 16:00,18285668
11/5/2018 16:00,2441430,,,11/5/2018 16:00,66163669,11/5/2018 16:00,5624727,11/5/2018 16:00,2513883,11/5/2018 16:00,7616825,11/27/2018 16:00,8143233,11/5/2018 16:00,4747298,11/5/2018 16:00,18989967
11/6/2018 16:00,1233306,,,11/6/2018 16:00,31882881,11/6/2018 16:00,4257353,11/6/2018 16:00,2101471,11/6/2018 16:00,6368692,11/28/2018 16:00,6673828,11/6/2018 16:00,4864654,11/6/2018 16:00,20696823
11/7/2018 16:00,2058356,,,11/7/2018 16:00,33424434,11/7/2018 16:00,8192234,11/7/2018 16:00,2603891,11/7/2018 16:00,8672606,11/29/2018 16:00,5178376,11/7/2018 16:00,4363930,11/7/2018 16:00,20668529
11/8/2018 16:00,1488182,,,11/8/2018 16:00,25362636,11/8/2018 16:00,6534866,11/8/2018 16:00,2140624,11/8/2018 16:00,5961422,11/30/2018 16:00,10015654,11/8/2018 16:00,3318599,11/8/2018 16:00,22429345
11/9/2018 16:00,1343313,,,11/9/2018 16:00,34365750,11/9/2018 16:00,5902186,11/9/2018 16:00,2256718,11/9/2018 16:00,8450355,12/3/2018 16:00,6577686,11/9/2018 16:00,3237062,11/9/2018 16:00,18972193
11/12/2018 16:00,1471758,,,11/12/2018 16:00,51135518,11/12/2018 16:00,6806245,11/12/2018 16:00,2301381,11/12/2018 16:00,8943081,12/4/2018 16:00,12315077,11/12/2018 16:00,3080753,11/12/2018 16:00,19003290
11/13/2018 16:00,1513702,,,11/13/2018 16:00,46882936,11/13/2018 16:00,5933271,11/13/2018 16:00,1548087,11/13/2018 16:00,7956688,12/6/2018 16:00,9378907,11/13/2018 16:00,2358173,11/13/2018 16:00,28102033
11/14/2018 16:00,1565945,,,11/14/2018 16:00,60800957,11/14/2018 16:00,6486891,11/14/2018 16:00,1896480,11/14/2018 16:00,10481867,12/7/2018 16:00,14380116,11/14/2018 16:00,3407486,11/14/2018 16:00,24788368
11/15/2018 16:00,1836084,,,11/15/2018 16:00,46478801,11/15/2018 16:00,8427337,11/15/2018 16:00,2722281,11/15/2018 16:00,16082589,12/10/2018 16:00,8569141,11/15/2018 16:00,3351256,11/15/2018 16:00,23220058
11/16/2018 16:00,1658116,,,11/16/2018 16:00,36928253,11/16/2018 16:00,6066080,11/16/2018 16:00,2822396,11/16/2018 16:00,14235231,12/11/2018 16:00,8055448,11/16/2018 16:00,3759462,11/16/2018 16:00,18872541
11/19/2018 16:00,1858614,,,11/19/2018 16:00,41920872,11/19/2018 16:00,7789981,11/19/2018 16:00,1949496,11/19/2018 16:00,9214374,12/12/2018 16:00,7630516,11/19/2018 16:00,3745905,11/19/2018 16:00,20215542
11/20/2018 16:00,2449130,,,11/20/2018 16:00,67825247,11/20/2018 16:00,10878823,11/20/2018 16:00,3704770,11/20/2018 16:00,12620558,12/13/2018 16:00,10279702,11/20/2018 16:00,3708429,11/20/2018 16:00,22999613
11/21/2018 16:00,1534274,,,11/21/2018 16:00,31124210,11/21/2018 16:00,5716800,11/21/2018 16:00,2036736,11/21/2018 16:00,9350945,12/14/2018 16:00,8558597,11/21/2018 16:00,3410745,11/21/2018 16:00,16946294
11/23/2018 13:00,691462,,,11/23/2018 13:00,23623972,11/23/2018 13:00,2707642,11/23/2018 13:00,1007476,11/23/2018 13:00,4889960,12/17/2018 16:00,7638105,11/23/2018 13:00,1747670,11/23/2018 13:00,11139394
11/26/2018 16:00,1942822,,,11/26/2018 16:00,44998520,11/26/2018 16:00,6257716,11/26/2018 16:00,2205570,11/26/2018 16:00,10034600,12/18/2018 16:00,9117596,11/26/2018 16:00,3843322,11/26/2018 16:00,20581730
11/27/2018 16:00,1803164,,,11/27/2018 16:00,41387377,11/27/2018 16:00,5783227,11/27/2018 16:00,2369826,11/27/2018 16:00,9042279,12/19/2018 16:00,8120520,11/27/2018 16:00,2194245,11/27/2018 16:00,18044608
11/28/2018 16:00,2475419,,,11/28/2018 16:00,46062539,11/28/2018 16:00,8458738,11/28/2018 16:00,2765564,11/28/2018 16:00,10070783,12/20/2018 16:00,9439595,11/28/2018 16:00,3279454,11/28/2018 16:00,23713256
11/29/2018 16:00,1468859,,,11/29/2018 16:00,41769992,11/29/2018 16:00,6613243,11/29/2018 16:00,1478742,11/29/2018 16:00,6241336,12/21/2018 16:00,11800633,11/29/2018 16:00,4617087,11/29/2018 16:00,14978735
11/30/2018 16:00,2580612,,,11/30/2018 16:00,39531549,11/30/2018 16:00,5761761,11/30/2018 16:00,2764157,11/30/2018 16:00,10664031,12/24/2018 13:00,5901991,11/30/2018 16:00,6635621,11/30/2018 16:00,18939274
12/3/2018 16:00,1990758,,,12/3/2018 16:00,40798002,12/3/2018 16:00,6862160,12/3/2018 16:00,2481489,12/3/2018 16:00,9081821,12/26/2018 16:00,8621261,12/3/2018 16:00,4399266,12/3/2018 16:00,21261736
12/4/2018 16:00,2345166,,,12/4/2018 16:00,41344282,12/4/2018 16:00,8694455,12/4/2018 16:00,3418588,12/4/2018 16:00,10426289,12/27/2018 16:00,7751743,12/4/2018 16:00,4436191,12/4/2018 16:00,33280486
12/6/2018 16:00,2769225,,,12/6/2018 16:00,43098410,12/6/2018 16:00,8789394,12/6/2018 16:00,4029790,12/6/2018 16:00,10367150,12/28/2018 16:00,6379455,12/6/2018 16:00,4878006,12/6/2018 16:00,40310215
12/7/2018 16:00,2101206,,,12/7/2018 16:00,42281631,12/7/2018 16:00,7576132,12/7/2018 16:00,2881911,12/7/2018 16:00,8496467,12/31/2018 16:00,5334664,12/7/2018 16:00,3087954,12/7/2018 16:00,28510478
12/10/2018 16:00,1807725,,,12/10/2018 16:00,62025994,12/10/2018 16:00,7494808,12/10/2018 16:00,2649984,12/10/2018 16:00,7276905,1/2/2019 16:00,5229460,12/10/2018 16:00,3084968,12/10/2018 16:00,34524589
12/11/2018 16:00,1394731,,,12/11/2018 16:00,47281665,12/11/2018 16:00,6244695,12/11/2018 16:00,2466780,12/11/2018 16:00,6452637,1/3/2019 16:00,16821991,12/11/2018 16:00,2889144,12/11/2018 16:00,32388554
12/12/2018 16:00,1523804,,,12/12/2018 16:00,35627674,12/12/2018 16:00,6597968,12/12/2018 16:00,2891394,12/12/2018 16:00,9639226,1/4/2019 16:00,9369633,12/12/2018 16:00,3024671,12/12/2018 16:00,42819963
12/13/2018 16:00,1329768,,,12/13/2018 16:00,31897827,12/13/2018 16:00,5271162,12/13/2018 16:00,2170188,12/13/2018 16:00,8042272,1/7/2019 16:00,8010692,12/13/2018 16:00,2737514,12/13/2018 16:00,35227105
12/14/2018 16:00,1686619,,,12/14/2018 16:00,40703710,12/14/2018 16:00,6367163,12/14/2018 16:00,8822269,12/14/2018 16:00,11493836,1/8/2019 16:00,7107729,12/14/2018 16:00,4450192,12/14/2018 16:00,25913029
12/17/2018 16:00,2385364,,,12/17/2018 16:00,44287922,12/17/2018 16:00,8829762,12/17/2018 16:00,4739434,12/17/2018 16:00,9001756,1/9/2019 16:00,6179397,12/17/2018 16:00,4566870,12/17/2018 16:00,29443311
12/18/2018 16:00,2192533,,,12/18/2018 16:00,33841518,12/18/2018 16:00,6522975,12/18/2018 16:00,3308488,12/18/2018 16:00,9606749,1/10/2019 16:00,19726307,12/18/2018 16:00,4268985,12/18/2018 16:00,26740046
12/19/2018 16:00,2479338,,,12/19/2018 16:00,49047297,12/19/2018 16:00,8792189,12/19/2018 16:00,3369592,12/19/2018 16:00,12231728,1/11/2019 16:00,6900397,12/19/2018 16:00,3883791,12/19/2018 16:00,34287569
12/20/2018 16:00,2673464,,,12/20/2018 16:00,64772960,12/20/2018 16:00,9991833,12/20/2018 16:00,4250942,12/20/2018 16:00,16373834,1/14/2019 16:00,5878522,12/20/2018 16:00,5775271,12/20/2018 16:00,43969930
12/21/2018 16:00,4595891,,,12/21/2018 16:00,95744384,12/21/2018 16:00,13640320,12/21/2018 16:00,5080238,12/21/2018 16:00,14921547,1/15/2019 16:00,7643059,12/21/2018 16:00,8536938,12/21/2018 16:00,55577917
