Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2021-01-19,FINRA / NYSE TRF (DN),408132239,379709933,887863334,1675705506,12801157640.778206,5002716287.382001,20642536710.054500,38446410638.214707,1733391,626368,2583332,4943091
2021-01-19,FINRA / Nasdaq TRF Carteret (DQ),1709031390,1153453434,2422967307,5285452131,71012231050.522291,36591692450.021104,89354532479.558389,196958455980.101784,7537124,2372417,8499467,18409008
2021-01-19,MIAX Pearl (H),11332704,5724215,11965584,29022503,435052225.966500,287647396.601600,627027736.406100,1349727358.974200,124896,29572,112684,267152
2021-01-19,EDGA Equities (J),57359993,31297244,50100741,138757978,3073056777.466500,1354824941.786500,3132622529.292900,7560504248.545900,771340,172886,682772,1626998
2021-01-19,EDGX Equities (K),355783167,233929488,486107808,1075820463,11913611169.595499,6170055791.303499,16232928346.157394,34316595307.056392,2426431,682858,2693688,5802977
2021-01-19,LTSE (L),1,0,1700,1701,1028.820000,0.000000,58064.000000,59092.820000,1,0,16,17
2021-01-19,NYSE Chicago (M),13936212,9719452,7586181,31241845,914598117.011800,1360225960.022400,1940010902.896600,4214834979.930800,12690,2461,12607,27758
2021-01-19,NYSE (N),1070008685,49287076,83509187,1202804948,52815601360.575600,2303779032.289800,3718187355.244398,58837567748.109798,3733266,139476,534831,4407573
2021-01-19,NYSE Arca (P),295614576,432280077,513790569,1241685222,12176151641.721092,19190122965.719395,19510899004.106101,50877173611.546588,2572145,1219834,3257309,7049288
2021-01-19,NASDAQ (Q),498095743,201809756,1292130215,1992035714,23270946702.569400,9713087931.773203,70113664523.563469,103097699157.906072,5099413,894165,8439298,14432876
2021-01-19,Members Exchange (U),33954514,21171843,34187518,89313875,706422207.256400,421012657.349100,679211376.573300,1806646241.178800,301570,62527,285741,649838
2021-01-19,Investors Exchange (V),136601075,23047405,108352818,268001298,8225210069.245500,1150820853.019700,8212059517.248899,17588090439.514099,1335510,128566,1078814,2542890
2021-01-19,NASDAQ PSX (X),26702970,20701058,25067553,72471581,863919450.559000,1137045531.447900,1470882788.677800,3471847770.684700,201992,83853,219498,505343
2021-01-19,BYX Equities (Y),75964320,47548087,66228435,189740842,2754987846.987000,2137640546.084100,2595589686.882400,7488218079.953500,828282,211243,656738,1696263
2021-01-19,BZX Equities (Z),214880348,133618142,210426533,558925023,9125257817.173101,7234057953.364397,11310790156.210199,27670105926.747697,2116342,620549,1994733,4731624
2021-01-15,NYSE American (A),12963665,53446506,9051861,75462032,517726275.264100,671100274.673800,458418434.488700,1647244984.426600,170489,162503,119002,451994
2021-01-15,NASDAQ BX (B),34983577,23126872,30934783,89045232,1523927704.077900,1525562184.980899,1715207825.296000,4764697714.354799,417333,108086,374499,899918
2021-01-15,NYSE National (C),51597687,29322966,28306980,109227633,1349930990.094600,1047511154.999800,1001054813.253400,3398496958.347800,453833,128707,273633,856173
2021-01-15,FINRA / Nasdaq TRF Chicago (DB),14299784,5377693,20990493,40667970,500455751.233800,141554326.412600,916039290.964400,1558049368.610800,68488,15333,96007,179828
2021-01-15,FINRA / NYSE TRF (DN),428154673,288067893,918179448,1634402014,13050632456.144203,7364400049.119099,22597878566.738000,43012911072.001302,1750614,537893,2566554,4855061
2021-01-15,FINRA / Nasdaq TRF Carteret (DQ),1743940122,899518722,2420338617,5063797461,69558454799.376599,52229031460.628744,88435091572.137923,210222577832.143266,7771802,2087727,8288909,18148438
2021-01-15,MIAX Pearl (H),11626087,6603448,11923564,30153099,466656939.380200,375181967.324300,694491247.559000,1536330154.263500,130408,31077,111250,272735
2021-01-15,EDGA Equities (J),63839915,29971534,49993570,143805019,3213648256.992800,1735327063.636500,2997179454.688701,7946154775.318001,781259,189912,633206,1604377
2021-01-15,EDGX Equities (K),385897246,184730573,502921112,1073548931,12797509318.815197,7556549269.689296,17545799030.556897,37899857619.061390,2683403,686286,2768147,6137836
2021-01-15,LTSE (L),241,700,1219,2160,138980.660000,10743.000000,75870.380000,225594.040000,6,5,14,25
